Metric,City,Estimate,Group,Estimate Margin of Error
"('Female householder',)","Houston city, Texas",18.80%,households_by_type,±0.7
"('Female householder',)","Indianapolis city (balance), Indiana",22.70%,households_by_type,±1.1
"('Female householder',)","Jacksonville city, Florida",21.30%,households_by_type,±1.2
"('Female householder',)","Las Vegas city, Nevada",18.40%,households_by_type,±1.3
"('Female householder',)","Los Angeles city, California",19.90%,households_by_type,±0.5
"('Female householder',)","Memphis city, Tennessee",21.50%,households_by_type,±1.3
"('Female householder',)","Milwaukee city, Wisconsin",22.20%,households_by_type,±1.0
"('Female householder',)","New York city, New York",22.60%,households_by_type,±0.3
"('Female householder',)","Oklahoma City city, Oklahoma",20.80%,households_by_type,±1.1
"('Female householder',)","Philadelphia city, Pennsylvania",25.60%,households_by_type,±0.9
"('Female householder',)","Phoenix city, Arizona",17.80%,households_by_type,±0.8
"('Female householder',)","Portland city, Oregon",25.20%,households_by_type,±1.3
"('Female householder',)","San Antonio city, Texas",17.10%,households_by_type,±0.8
"('Female householder',)","San Diego city, California",19.40%,households_by_type,±0.8
"('Female householder',)","San Francisco city, California",26.30%,households_by_type,±1.1
"('Female householder',)","San Jose city, California",12.60%,households_by_type,±0.9
"('Female householder',)","Seattle city, Washington",29.70%,households_by_type,±1.4
"('Female householder',)","Tucson city, Arizona",22.90%,households_by_type,±1.3
"('Female householder',)","Washington city, District of Columbia",31.60%,households_by_type,±1.3
"('Living alone',)","Albuquerque city, New Mexico",17.30%,households_by_type,±1.2
"('Living alone',)","Austin city, Texas",17.20%,households_by_type,±0.9
"('Living alone',)","Baltimore city, Maryland",24.10%,households_by_type,±1.1
"('Living alone',)","Boston city, Massachusetts",21.90%,households_by_type,±1.2
"('Living alone',)","Charlotte city, North Carolina",18.00%,households_by_type,±1.1
"('Living alone',)","Chicago city, Illinois",19.90%,households_by_type,±0.6
"('Living alone',)","Columbus city, Ohio",19.20%,households_by_type,±1.0
"('Living alone',)","Dallas city, Texas",18.20%,households_by_type,±0.8
"('Living alone',)","Denver city, Colorado",21.10%,households_by_type,±1.2
"('Living alone',)","Detroit city, Michigan",20.30%,households_by_type,±1.0
"('Living alone',)","El Paso city, Texas",11.20%,households_by_type,±1.1
"('Living alone',)","Fort Worth city, Texas",14.00%,households_by_type,±1.0
"('Living alone',)","Fresno city, California",13.00%,households_by_type,±1.2
"('Living alone',)","Houston city, Texas",16.40%,households_by_type,±0.6
"('Living alone',)","Indianapolis city (balance), Indiana",19.30%,households_by_type,±1.0
"('Living alone',)","Jacksonville city, Florida",18.80%,households_by_type,±1.1
"('Living alone',)","Las Vegas city, Nevada",15.10%,households_by_type,±1.2
"('Living alone',)","Los Angeles city, California",16.00%,households_by_type,±0.5
"('Living alone',)","Memphis city, Tennessee",19.00%,households_by_type,±1.3
"('Living alone',)","Milwaukee city, Wisconsin",18.70%,households_by_type,±0.9
"('Living alone',)","New York city, New York",19.30%,households_by_type,±0.3
"('Living alone',)","Oklahoma City city, Oklahoma",17.50%,households_by_type,±0.9
"('Living alone',)","Philadelphia city, Pennsylvania",22.20%,households_by_type,±0.9
"('Living alone',)","Phoenix city, Arizona",14.60%,households_by_type,±0.7
"('Living alone',)","Portland city, Oregon",18.50%,households_by_type,±1.2
"('Living alone',)","San Antonio city, Texas",14.30%,households_by_type,±0.7
"('Living alone',)","San Diego city, California",14.30%,households_by_type,±0.7
"('Living alone',)","San Francisco city, California",19.30%,households_by_type,±1.1
"('Living alone',)","San Jose city, California",9.90%,households_by_type,±0.8
"('Living alone',)","Seattle city, Washington",22.90%,households_by_type,±1.4
"('Living alone',)","Tucson city, Arizona",18.80%,households_by_type,±1.2
"('Living alone',)","Washington city, District of Columbia",25.90%,households_by_type,±1.4
"('Not living alone',)","Albuquerque city, New Mexico",3.10%,households_by_type,±0.5
"('Not living alone',)","Austin city, Texas",6.70%,households_by_type,±0.7
"('Not living alone',)","Baltimore city, Maryland",3.80%,households_by_type,±0.4
"('Not living alone',)","Boston city, Massachusetts",7.20%,households_by_type,±0.8
"('Not living alone',)","Charlotte city, North Carolina",3.90%,households_by_type,±0.5
"('Not living alone',)","Chicago city, Illinois",4.00%,households_by_type,±0.3
"('Not living alone',)","Columbus city, Ohio",4.80%,households_by_type,±0.5
"('Not living alone',)","Dallas city, Texas",3.50%,households_by_type,±0.4
"('Not living alone',)","Denver city, Colorado",5.40%,households_by_type,±0.6
"('Not living alone',)","Detroit city, Michigan",1.90%,households_by_type,±0.4
"('Not living alone',)","El Paso city, Texas",1.60%,households_by_type,±0.5
"('Not living alone',)","Fort Worth city, Texas",2.80%,households_by_type,±0.6
"('Not living alone',)","Fresno city, California",3.30%,households_by_type,±0.8
"('Not living alone',)","Houston city, Texas",2.50%,households_by_type,±0.3
"('Not living alone',)","Indianapolis city (balance), Indiana",3.40%,households_by_type,±0.4
"('Not living alone',)","Jacksonville city, Florida",2.50%,households_by_type,±0.6
"('Not living alone',)","Las Vegas city, Nevada",3.30%,households_by_type,±0.6
"('Not living alone',)","Los Angeles city, California",3.90%,households_by_type,±0.2
"('Not living alone',)","Memphis city, Tennessee",2.60%,households_by_type,±0.5
"('Not living alone',)","Milwaukee city, Wisconsin",3.50%,households_by_type,±0.5
"('Not living alone',)","New York city, New York",3.30%,households_by_type,±0.2
"('Not living alone',)","Oklahoma City city, Oklahoma",3.30%,households_by_type,±0.5
"('Not living alone',)","Philadelphia city, Pennsylvania",3.40%,households_by_type,±0.3
"('Not living alone',)","Phoenix city, Arizona",3.20%,households_by_type,±0.3
"('Not living alone',)","Portland city, Oregon",6.70%,households_by_type,±0.7
"('Not living alone',)","San Antonio city, Texas",2.80%,households_by_type,±0.4
"('Not living alone',)","San Diego city, California",5.10%,households_by_type,±0.6
"('Not living alone',)","San Francisco city, California",7.00%,households_by_type,±0.6
"('Not living alone',)","San Jose city, California",2.70%,households_by_type,±0.5
"('Not living alone',)","Seattle city, Washington",6.80%,households_by_type,±0.8
"('Not living alone',)","Tucson city, Arizona",4.20%,households_by_type,±0.8
"('Not living alone',)","Washington city, District of Columbia",5.70%,households_by_type,±0.6
"('Average household size',)","Albuquerque city, New Mexico",2.45,households_by_type,±0.03
"('Average household size',)","Austin city, Texas",2.49,households_by_type,±0.03
"('Average household size',)","Baltimore city, Maryland",2.44,households_by_type,±0.03
"('Average household size',)","Boston city, Massachusetts",2.39,households_by_type,±0.03
"('Average household size',)","Charlotte city, North Carolina",2.58,households_by_type,±0.03
"('Average household size',)","Chicago city, Illinois",2.58,households_by_type,±0.02
"('Average household size',)","Columbus city, Ohio",2.39,households_by_type,±0.03
"('Average household size',)","Dallas city, Texas",2.63,households_by_type,±0.03
"('Average household size',)","Denver city, Colorado",2.29,households_by_type,±0.02
"('Average household size',)","Detroit city, Michigan",2.72,households_by_type,±0.05
"('Average household size',)","El Paso city, Texas",3.03,households_by_type,±0.04
"('Average household size',)","Fort Worth city, Texas",2.86,households_by_type,±0.05
"('Average household size',)","Fresno city, California",3.06,households_by_type,±0.06
"('Average household size',)","Houston city, Texas",2.73,households_by_type,±0.03
"('Average household size',)","Indianapolis city (balance), Indiana",2.48,households_by_type,±0.03
"('Average household size',)","Jacksonville city, Florida",2.65,households_by_type,±0.04
"('Average household size',)","Las Vegas city, Nevada",2.71,households_by_type,±0.05
"('Average household size',)","Los Angeles city, California",2.83,households_by_type,±0.02
"('Average household size',)","Memphis city, Tennessee",2.59,households_by_type,±0.04
"('Average household size',)","Milwaukee city, Wisconsin",2.53,households_by_type,±0.04
"('Average household size',)","New York city, New York",2.64,households_by_type,±0.01
"('Average household size',)","Oklahoma City city, Oklahoma",2.57,households_by_type,±0.03
"('Average household size',)","Philadelphia city, Pennsylvania",2.58,households_by_type,±0.02
"('Average household size',)","Phoenix city, Arizona",2.82,households_by_type,±0.04
"('Average household size',)","Portland city, Oregon",2.36,households_by_type,±0.03
"('Average household size',)","San Antonio city, Texas",2.83,households_by_type,±0.03
"('Average household size',)","San Diego city, California",2.74,households_by_type,±0.03
"('Average household size',)","San Francisco city, California",2.32,households_by_type,±0.02
"('Average household size',)","San Jose city, California",3.12,households_by_type,±0.04
"('Average household size',)","Seattle city, Washington",2.11,households_by_type,±0.03
"('Average household size',)","Tucson city, Arizona",2.47,households_by_type,±0.05
"('Average household size',)","Washington city, District of Columbia",2.22,households_by_type,±0.03
"('Average family size',)","Albuquerque city, New Mexico",3.14,households_by_type,±0.06
"('Average family size',)","Austin city, Texas",3.27,households_by_type,±0.06
"('Average family size',)","Baltimore city, Maryland",3.43,households_by_type,±0.08
"('Average family size',)","Boston city, Massachusetts",3.26,households_by_type,±0.08
"('Average family size',)","Charlotte city, North Carolina",3.31,households_by_type,±0.06
"('Average family size',)","Chicago city, Illinois",3.54,households_by_type,±0.03
"('Average family size',)","Columbus city, Ohio",3.16,households_by_type,±0.05
"('Average family size',)","Dallas city, Texas",3.56,households_by_type,±0.05
"('Average family size',)","Denver city, Colorado",3.23,households_by_type,±0.07
"('Average family size',)","Detroit city, Michigan",3.72,households_by_type,±0.07
"('Average family size',)","El Paso city, Texas",3.55,households_by_type,±0.06
"('Average family size',)","Fort Worth city, Texas",3.56,households_by_type,±0.08
"('Average family size',)","Fresno city, California",3.64,households_by_type,±0.08
"('Average family size',)","Houston city, Texas",3.58,households_by_type,±0.05
"('Average family size',)","Indianapolis city (balance), Indiana",3.27,households_by_type,±0.07
"('Average family size',)","Jacksonville city, Florida",3.41,households_by_type,±0.08
"('Average family size',)","Las Vegas city, Nevada",3.39,households_by_type,±0.07
"('Average family size',)","Los Angeles city, California",3.64,households_by_type,±0.03
"('Average family size',)","Memphis city, Tennessee",3.42,households_by_type,±0.07
"('Average family size',)","Milwaukee city, Wisconsin",3.32,households_by_type,±0.06
"('Average family size',)","New York city, New York",3.46,households_by_type,±0.02
"('Average family size',)","Oklahoma City city, Oklahoma",3.3,households_by_type,±0.06
"('Average family size',)","Philadelphia city, Pennsylvania",3.6,households_by_type,±0.06
"('Average family size',)","Phoenix city, Arizona",3.55,households_by_type,±0.05
"('Average family size',)","Portland city, Oregon",3.08,households_by_type,±0.05
"('Average family size',)","San Antonio city, Texas",3.51,households_by_type,±0.04
"('Average family size',)","San Diego city, California",3.49,households_by_type,±0.05
"('Average family size',)","San Francisco city, California",3.2,households_by_type,±0.07
"('Average family size',)","San Jose city, California",3.57,households_by_type,±0.05
"('Average family size',)","Seattle city, Washington",2.92,households_by_type,±0.06
"('Average family size',)","Tucson city, Arizona",3.29,households_by_type,±0.09
"('Average family size',)","Washington city, District of Columbia",3.25,households_by_type,±0.08
"('Population 15 years and over',)","Albuquerque city, New Mexico","444,502",marital_status,"±2,914"
"('Population 15 years and over',)","Austin city, Texas","683,343",marital_status,"±4,046"
"('Population 15 years and over',)","Baltimore city, Maryland","507,867",marital_status,±336
"('Population 15 years and over',)","Boston city, Massachusetts","545,452",marital_status,"±2,709"
"('Population 15 years and over',)","Charlotte city, North Carolina","611,749",marital_status,"±2,801"
"('Population 15 years and over',)","Chicago city, Illinois","2,199,793",marital_status,"±7,622"
"('Population 15 years and over',)","Columbus city, Ohio","651,423",marital_status,"±4,017"
"('Population 15 years and over',)","Dallas city, Texas","968,039",marital_status,"±6,854"
"('Population 15 years and over',)","Denver city, Colorado","513,891",marital_status,±691
"('Population 15 years and over',)","Detroit city, Michigan","556,013",marital_status,"±3,540"
"('Population 15 years and over',)","El Paso city, Texas","515,029",marital_status,"±2,757"
"('Population 15 years and over',)","Fort Worth city, Texas","588,617",marital_status,"±6,166"
"('Population 15 years and over',)","Fresno city, California","379,723",marital_status,"±3,641"
"('Population 15 years and over',)","Houston city, Texas","1,690,051",marital_status,"±9,016"
"('Population 15 years and over',)","Indianapolis city (balance), Indiana","658,526",marital_status,"±3,384"
"('Population 15 years and over',)","Jacksonville city, Florida","671,729",marital_status,"±1,465"
"('Population 15 years and over',)","Las Vegas city, Nevada","476,778",marital_status,"±4,594"
"('Population 15 years and over',)","Los Angeles city, California","3,137,027",marital_status,"±11,400"
"('Population 15 years and over',)","Memphis city, Tennessee","518,107",marital_status,"±3,224"
"('Population 15 years and over',)","Milwaukee city, Wisconsin","461,706",marital_status,"±2,776"
"('Population 15 years and over',)","New York city, New York","6,844,792",marital_status,±952
"('Population 15 years and over',)","Oklahoma City city, Oklahoma","466,818",marital_status,"±3,244"
"('Population 15 years and over',)","Philadelphia city, Pennsylvania","1,255,578",marital_status,±235
"('Population 15 years and over',)","Phoenix city, Arizona","1,147,891",marital_status,"±7,637"
"('Population 15 years and over',)","Portland city, Oregon","503,864",marital_status,"±2,954"
"('Population 15 years and over',)","San Antonio city, Texas","1,081,853",marital_status,"±4,587"
"('Population 15 years and over',)","San Diego city, California","1,108,984",marital_status,"±5,981"
"('Population 15 years and over',)","San Francisco city, California","732,243",marital_status,±359
"('Population 15 years and over',)","San Jose city, California","781,041",marital_status,"±4,534"
"('Population 15 years and over',)","Seattle city, Washington","549,438",marital_status,"±4,133"
"('Population 15 years and over',)","Tucson city, Arizona","425,768",marital_status,"±3,861"
"('Population 15 years and over',)","Washington city, District of Columbia","539,055",marital_status,±396
"('Now married, except separated',)","Albuquerque city, New Mexico",43.70%,marital_status,±1.4
"('Now married, except separated',)","Austin city, Texas",38.20%,marital_status,±1.3
"('Now married, except separated',)","Baltimore city, Maryland",26.20%,marital_status,±1.2
"('Now married, except separated',)","Boston city, Massachusetts",27.70%,marital_status,±1.1
"('Now married, except separated',)","Charlotte city, North Carolina",42.20%,marital_status,±1.3
"('Now married, except separated',)","Chicago city, Illinois",34.60%,marital_status,±0.7
"('Now married, except separated',)","Columbus city, Ohio",37.00%,marital_status,±1.1
"('Now married, except separated',)","Dallas city, Texas",39.20%,marital_status,±0.8
"('Now married, except separated',)","Denver city, Colorado",37.80%,marital_status,±1.3
"('Now married, except separated',)","Detroit city, Michigan",22.80%,marital_status,±1.0
"('Now married, except separated',)","El Paso city, Texas",48.90%,marital_status,±1.3
"('Now married, except separated',)","Fort Worth city, Texas",46.80%,marital_status,±1.5
"('Now married, except separated',)","Fresno city, California",39.60%,marital_status,±1.6
"('Now married, except separated',)","Houston city, Texas",40.90%,marital_status,±0.7
"('Now married, except separated',)","Indianapolis city (balance), Indiana",39.00%,marital_status,±1.4
"('Now married, except separated',)","Jacksonville city, Florida",41.60%,marital_status,±1.4
"('Now married, except separated',)","Las Vegas city, Nevada",42.60%,marital_status,±1.6
"('Now married, except separated',)","Los Angeles city, California",38.40%,marital_status,±0.6
"('Now married, except separated',)","Memphis city, Tennessee",31.90%,marital_status,±1.2
"('Now married, except separated',)","Milwaukee city, Wisconsin",30.60%,marital_status,±1.2
"('Now married, except separated',)","New York city, New York",38.70%,marital_status,±0.3
"('Now married, except separated',)","Oklahoma City city, Oklahoma",46.90%,marital_status,±1.1
"('Now married, except separated',)","Philadelphia city, Pennsylvania",28.60%,marital_status,±0.9
"('Now married, except separated',)","Phoenix city, Arizona",41.00%,marital_status,±0.9
"('Now married, except separated',)","Portland city, Oregon",39.80%,marital_status,±1.4
"('Now married, except separated',)","San Antonio city, Texas",42.60%,marital_status,±1.0
"('Now married, except separated',)","San Diego city, California",42.30%,marital_status,±1.0
"('Now married, except separated',)","San Francisco city, California",37.50%,marital_status,±1.4
"('Now married, except separated',)","San Jose city, California",50.90%,marital_status,±1.1
"('Now married, except separated',)","Seattle city, Washington",38.90%,marital_status,±1.3
"('Now married, except separated',)","Tucson city, Arizona",36.80%,marital_status,±1.2
"('Now married, except separated',)","Washington city, District of Columbia",26.70%,marital_status,±1.2
"('Widowed',)","Albuquerque city, New Mexico",5.00%,marital_status,±0.5
"('Widowed',)","Austin city, Texas",3.30%,marital_status,±0.3
"('Widowed',)","Baltimore city, Maryland",7.00%,marital_status,±0.4
"('Widowed',)","Boston city, Massachusetts",4.00%,marital_status,±0.4
"('Widowed',)","Charlotte city, North Carolina",4.70%,marital_status,±0.4
"('Widowed',)","Chicago city, Illinois",5.70%,marital_status,±0.2
"('Widowed',)","Columbus city, Ohio",4.20%,marital_status,±0.4
"('Widowed',)","Dallas city, Texas",4.60%,marital_status,±0.2
"('Widowed',)","Denver city, Colorado",4.30%,marital_status,±0.4
"('Widowed',)","Detroit city, Michigan",7.50%,marital_status,±0.4
"('Widowed',)","El Paso city, Texas",5.70%,marital_status,±0.4
"('Widowed',)","Fort Worth city, Texas",4.20%,marital_status,±0.4
"('Widowed',)","Fresno city, California",4.80%,marital_status,±0.4
"('Widowed',)","Houston city, Texas",5.10%,marital_status,±0.2
"('Widowed',)","Indianapolis city (balance), Indiana",5.20%,marital_status,±0.4
"('Widowed',)","Jacksonville city, Florida",6.10%,marital_status,±0.4
"('Widowed',)","Las Vegas city, Nevada",5.70%,marital_status,±0.5
"('Widowed',)","Los Angeles city, California",4.70%,marital_status,±0.2
"('Widowed',)","Memphis city, Tennessee",6.00%,marital_status,±0.4
"('Widowed',)","Milwaukee city, Wisconsin",4.60%,marital_status,±0.4
"('Widowed',)","New York city, New York",5.70%,marital_status,±0.1
"('Widowed',)","Oklahoma City city, Oklahoma",5.60%,marital_status,±0.4
"('Widowed',)","Philadelphia city, Pennsylvania",7.00%,marital_status,±0.3
"('Widowed',)","Phoenix city, Arizona",4.20%,marital_status,±0.3
"('Widowed',)","Portland city, Oregon",4.50%,marital_status,±0.4
"('Widowed',)","San Antonio city, Texas",5.30%,marital_status,±0.3
"('Widowed',)","San Diego city, California",4.40%,marital_status,±0.3
"('Widowed',)","San Francisco city, California",5.20%,marital_status,±0.3
"('Widowed',)","San Jose city, California",4.50%,marital_status,±0.4
"('Widowed',)","Seattle city, Washington",4.10%,marital_status,±0.4
"('Widowed',)","Tucson city, Arizona",6.30%,marital_status,±0.5
"('Widowed',)","Washington city, District of Columbia",4.50%,marital_status,±0.3
"('Divorced',)","Albuquerque city, New Mexico",14.40%,marital_status,±1.0
"('Divorced',)","Austin city, Texas",11.90%,marital_status,±0.7
"('Divorced',)","Baltimore city, Maryland",11.00%,marital_status,±0.7
"('Divorced',)","Boston city, Massachusetts",8.40%,marital_status,±0.6
"('Divorced',)","Charlotte city, North Carolina",10.20%,marital_status,±0.7
"('Divorced',)","Chicago city, Illinois",8.80%,marital_status,±0.3
"('Divorced',)","Columbus city, Ohio",12.90%,marital_status,±0.7
"('Divorced',)","Dallas city, Texas",11.70%,marital_status,±0.6
"('Divorced',)","Denver city, Colorado",13.70%,marital_status,±0.9
"('Divorced',)","Detroit city, Michigan",11.70%,marital_status,±0.6
"('Divorced',)","El Paso city, Texas",11.20%,marital_status,±0.8
"('Divorced',)","Fort Worth city, Texas",12.40%,marital_status,±0.9
"('Divorced',)","Fresno city, California",11.50%,marital_status,±0.8
"('Divorced',)","Houston city, Texas",10.60%,marital_status,±0.5
"('Divorced',)","Indianapolis city (balance), Indiana",14.20%,marital_status,±0.7
"('Divorced',)","Jacksonville city, Florida",14.40%,marital_status,±0.8
"('Divorced',)","Las Vegas city, Nevada",15.50%,marital_status,±1.0
"('Divorced',)","Los Angeles city, California",8.70%,marital_status,±0.2
"('Divorced',)","Memphis city, Tennessee",12.40%,marital_status,±0.8
"('Divorced',)","Milwaukee city, Wisconsin",11.20%,marital_status,±0.7
"('Divorced',)","New York city, New York",8.20%,marital_status,±0.2
"('Divorced',)","Oklahoma City city, Oklahoma",13.30%,marital_status,±0.8
"('Divorced',)","Philadelphia city, Pennsylvania",9.10%,marital_status,±0.4
"('Divorced',)","Phoenix city, Arizona",13.10%,marital_status,±0.5
"('Divorced',)","Portland city, Oregon",12.80%,marital_status,±0.8
"('Divorced',)","San Antonio city, Texas",12.70%,marital_status,±0.6
"('Divorced',)","San Diego city, California",10.10%,marital_status,±0.5
"('Divorced',)","San Francisco city, California",8.40%,marital_status,±0.6
"('Divorced',)","San Jose city, California",8.20%,marital_status,±0.5
"('Divorced',)","Seattle city, Washington",10.90%,marital_status,±0.7
"('Divorced',)","Tucson city, Arizona",14.10%,marital_status,±0.9
"('Divorced',)","Washington city, District of Columbia",9.20%,marital_status,±0.7
"('Separated',)","Albuquerque city, New Mexico",1.70%,marital_status,±0.4
"('Separated',)","Austin city, Texas",2.60%,marital_status,±0.4
"('Separated',)","Baltimore city, Maryland",3.70%,marital_status,±0.5
"('Separated',)","Boston city, Massachusetts",3.20%,marital_status,±0.4
"('Separated',)","Charlotte city, North Carolina",3.10%,marital_status,±0.4
"('Separated',)","Chicago city, Illinois",2.50%,marital_status,±0.2
"('Separated',)","Columbus city, Ohio",2.80%,marital_status,±0.4
"('Separated',)","Dallas city, Texas",3.50%,marital_status,±0.4
"('Separated',)","Denver city, Colorado",2.50%,marital_status,±0.4
"('Separated',)","Detroit city, Michigan",3.80%,marital_status,±0.4
"('Separated',)","El Paso city, Texas",3.70%,marital_status,±0.5
"('Separated',)","Fort Worth city, Texas",3.00%,marital_status,±0.4
"('Separated',)","Fresno city, California",3.30%,marital_status,±0.5
"('Separated',)","Houston city, Texas",3.60%,marital_status,±0.3
"('Separated',)","Indianapolis city (balance), Indiana",2.50%,marital_status,±0.4
"('Separated',)","Jacksonville city, Florida",3.10%,marital_status,±0.4
"('Separated',)","Las Vegas city, Nevada",2.90%,marital_status,±0.4
"('Separated',)","Los Angeles city, California",3.00%,marital_status,±0.1
"('Separated',)","Memphis city, Tennessee",4.60%,marital_status,±0.5
"('Separated',)","Milwaukee city, Wisconsin",2.90%,marital_status,±0.4
"('Separated',)","New York city, New York",3.40%,marital_status,±0.1
"('Separated',)","Oklahoma City city, Oklahoma",2.80%,marital_status,±0.4
"('Separated',)","Philadelphia city, Pennsylvania",3.50%,marital_status,±0.3
"('Separated',)","Phoenix city, Arizona",2.60%,marital_status,±0.3
"('Separated',)","Portland city, Oregon",2.10%,marital_status,±0.4
"('Separated',)","San Antonio city, Texas",3.10%,marital_status,±0.3
"('Separated',)","San Diego city, California",2.00%,marital_status,±0.2
"('Separated',)","San Francisco city, California",1.80%,marital_status,±0.3
"('Separated',)","San Jose city, California",1.90%,marital_status,±0.3
"('Separated',)","Seattle city, Washington",1.20%,marital_status,±0.2
"('Separated',)","Tucson city, Arizona",2.40%,marital_status,±0.5
"('Separated',)","Washington city, District of Columbia",2.10%,marital_status,±0.3
"('Never married',)","Albuquerque city, New Mexico",35.20%,marital_status,±1.0
"('Never married',)","Austin city, Texas",44.00%,marital_status,±1.0
"('Never married',)","Baltimore city, Maryland",52.10%,marital_status,±1.1
"('Never married',)","Boston city, Massachusetts",56.70%,marital_status,±1.0
"('Never married',)","Charlotte city, North Carolina",39.70%,marital_status,±1.1
"('Never married',)","Chicago city, Illinois",48.40%,marital_status,±0.7
"('Never married',)","Columbus city, Ohio",43.10%,marital_status,±1.0
"('Never married',)","Dallas city, Texas",40.90%,marital_status,±0.7
"('Never married',)","Denver city, Colorado",41.70%,marital_status,±1.0
"('Never married',)","Detroit city, Michigan",54.30%,marital_status,±1.0
"('Never married',)","El Paso city, Texas",30.60%,marital_status,±1.1
"('Never married',)","Fort Worth city, Texas",33.50%,marital_status,±1.1
"('Never married',)","Fresno city, California",40.90%,marital_status,±1.4
"('Never married',)","Houston city, Texas",39.90%,marital_status,±0.6
"('Never married',)","Indianapolis city (balance), Indiana",39.10%,marital_status,±0.9
"('Never married',)","Jacksonville city, Florida",34.80%,marital_status,±1.0
"('Never married',)","Las Vegas city, Nevada",33.20%,marital_status,±1.3
"('Never married',)","Los Angeles city, California",45.30%,marital_status,±0.5
"('Never married',)","Memphis city, Tennessee",45.20%,marital_status,±1.1
"('Never married',)","Milwaukee city, Wisconsin",50.70%,marital_status,±1.1
"('Never married',)","New York city, New York",44.00%,marital_status,±0.3
"('Never married',)","Oklahoma City city, Oklahoma",31.50%,marital_status,±1.0
"('Never married',)","Philadelphia city, Pennsylvania",51.90%,marital_status,±0.8
"('Never married',)","Phoenix city, Arizona",39.10%,marital_status,±0.8
"('Never married',)","Portland city, Oregon",40.80%,marital_status,±1.2
"('Never married',)","San Antonio city, Texas",36.30%,marital_status,±0.9
"('Never married',)","San Diego city, California",41.20%,marital_status,±0.8
"('Never married',)","San Francisco city, California",47.00%,marital_status,±1.1
"('Never married',)","San Jose city, California",34.50%,marital_status,±1.0
"('Never married',)","Seattle city, Washington",44.90%,marital_status,±1.2
"('Never married',)","Tucson city, Arizona",40.30%,marital_status,±1.1
"('Never married',)","Washington city, District of Columbia",57.50%,marital_status,±1.1
"('Male 15 years and over',)","Albuquerque city, New Mexico","213,677",marital_status,"±2,194"
"('Male 15 years and over',)","Austin city, Texas","342,852",marital_status,"±3,807"
"('Male 15 years and over',)","Baltimore city, Maryland","234,995",marital_status,±370
"('Male 15 years and over',)","Boston city, Massachusetts","259,902",marital_status,"±2,832"
"('Male 15 years and over',)","Charlotte city, North Carolina","290,141",marital_status,"±3,078"
"('Male 15 years and over',)","Chicago city, Illinois","1,053,559",marital_status,"±7,282"
"('Male 15 years and over',)","Columbus city, Ohio","313,639",marital_status,"±3,765"
"('Male 15 years and over',)","Dallas city, Texas","483,976",marital_status,"±7,505"
"('Male 15 years and over',)","Denver city, Colorado","255,934",marital_status,±473
"('Male 15 years and over',)","Detroit city, Michigan","258,759",marital_status,"±3,688"
"('Male 15 years and over',)","El Paso city, Texas","245,328",marital_status,"±2,640"
"('Male 15 years and over',)","Fort Worth city, Texas","283,203",marital_status,"±5,465"
"('Male 15 years and over',)","Fresno city, California","185,080",marital_status,"±3,730"
"('Male 15 years and over',)","Houston city, Texas","842,753",marital_status,"±7,627"
"('Male 15 years and over',)","Indianapolis city (balance), Indiana","312,112",marital_status,"±2,566"
"('Male 15 years and over',)","Jacksonville city, Florida","320,834",marital_status,"±1,590"
"('Male 15 years and over',)","Las Vegas city, Nevada","235,355",marital_status,"±5,157"
"('Male 15 years and over',)","Los Angeles city, California","1,553,089",marital_status,"±11,989"
"('Male 15 years and over',)","Memphis city, Tennessee","244,650",marital_status,"±2,566"
"('Male 15 years and over',)","Milwaukee city, Wisconsin","217,651",marital_status,"±2,531"
"('Male 15 years and over',)","New York city, New York","3,209,489",marital_status,"±1,300"
"('Male 15 years and over',)","Oklahoma City city, Oklahoma","227,756",marital_status,"±3,151"
"('Male 15 years and over',)","Philadelphia city, Pennsylvania","582,405",marital_status,±248
"('Male 15 years and over',)","Phoenix city, Arizona","569,528",marital_status,"±6,055"
"('Male 15 years and over',)","Portland city, Oregon","247,268",marital_status,"±2,638"
"('Male 15 years and over',)","San Antonio city, Texas","518,529",marital_status,"±4,819"
"('Male 15 years and over',)","San Diego city, California","555,562",marital_status,"±5,698"
"('Male 15 years and over',)","San Francisco city, California","372,035",marital_status,±731
"('Male 15 years and over',)","San Jose city, California","390,081",marital_status,"±4,131"
"('Male 15 years and over',)","Seattle city, Washington","269,148",marital_status,"±4,747"
"('Male 15 years and over',)","Tucson city, Arizona","208,787",marital_status,"±3,176"
"('Male 15 years and over',)","Washington city, District of Columbia","251,998",marital_status,±318
"('Now married, except separated',)","Albuquerque city, New Mexico",46.00%,marital_status,±1.5
"('Now married, except separated',)","Austin city, Texas",38.90%,marital_status,±1.5
"('Now married, except separated',)","Baltimore city, Maryland",29.00%,marital_status,±1.5
"('Now married, except separated',)","Boston city, Massachusetts",30.20%,marital_status,±1.4
"('Now married, except separated',)","Charlotte city, North Carolina",45.40%,marital_status,±1.6
"('Now married, except separated',)","Chicago city, Illinois",37.00%,marital_status,±0.7
"('Now married, except separated',)","Columbus city, Ohio",38.70%,marital_status,±1.3
"('Now married, except separated',)","Dallas city, Texas",40.40%,marital_status,±1.1
"('Now married, except separated',)","Denver city, Colorado",38.20%,marital_status,±1.6
"('Now married, except separated',)","Detroit city, Michigan",24.80%,marital_status,±1.2
"('Now married, except separated',)","El Paso city, Texas",51.40%,marital_status,±1.7
