Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Moved in 2015 to 2018',)","Bakersfield city, California","40,789",year_householder_moved_into_unit,"±1,522",34.40%,±1.3
"('Moved in 2015 to 2018',)","Baltimore city, Maryland","78,928",year_householder_moved_into_unit,"±1,724",32.50%,±0.7
"('Moved in 2015 to 2018',)","Boston city, Massachusetts","94,803",year_householder_moved_into_unit,"±1,960",34.70%,±0.7
"('Moved in 2015 to 2018',)","Charlotte city, North Carolina","126,215",year_householder_moved_into_unit,"±2,540",37.20%,±0.7
"('Moved in 2015 to 2018',)","Chicago city, Illinois","357,842",year_householder_moved_into_unit,"±4,396",33.10%,±0.4
"('Moved in 2015 to 2018',)","Cincinnati city, Ohio","53,876",year_householder_moved_into_unit,"±1,652",38.80%,±1.2
"('Moved in 2015 to 2018',)","Cleveland city, Ohio","56,182",year_householder_moved_into_unit,"±1,940",32.10%,±1.1
"('Moved in 2015 to 2018',)","Colorado Springs city, Colorado","71,843",year_householder_moved_into_unit,"±1,767",38.90%,±0.9
"('Moved in 2015 to 2018',)","Columbus city, Ohio","140,973",year_householder_moved_into_unit,"±2,585",38.90%,±0.7
"('Moved in 2015 to 2018',)","Corpus Christi city, Texas","38,358",year_householder_moved_into_unit,"±1,364",32.60%,±1.1
"('Moved in 2015 to 2018',)","Dallas city, Texas","203,441",year_householder_moved_into_unit,"±3,217",38.80%,±0.6
"('Moved in 2015 to 2018',)","Denver city, Colorado","112,327",year_householder_moved_into_unit,"±2,163",39.00%,±0.7
"('Moved in 2015 to 2018',)","Detroit city, Michigan","82,483",year_householder_moved_into_unit,"±2,376",30.50%,±0.8
"('Moved in 2015 to 2018',)","Durham city, North Carolina","44,465",year_householder_moved_into_unit,"±1,375",38.90%,±1.2
"('Moved in 2015 to 2018',)","El Paso city, Texas","70,735",year_householder_moved_into_unit,"±2,005",30.60%,±0.8
"('Moved in 2015 to 2018',)","Fort Worth city, Texas","114,125",year_householder_moved_into_unit,"±2,642",37.10%,±0.9
"('Moved in 2015 to 2018',)","Fresno city, California","60,018",year_householder_moved_into_unit,"±1,553",35.30%,±0.9
"('Moved in 2015 to 2018',)","Greensboro city, North Carolina","42,381",year_householder_moved_into_unit,"±1,606",35.90%,±1.2
"('Moved in 2015 to 2018',)","Henderson city, Nevada","44,438",year_householder_moved_into_unit,"±1,657",36.80%,±1.3
"('Moved in 2015 to 2018',)","Houston city, Texas","330,992",year_householder_moved_into_unit,"±4,048",37.80%,±0.4
"('Moved in 2015 to 2018',)","Indianapolis city (balance), Indiana","124,581",year_householder_moved_into_unit,"±2,460",36.30%,±0.7
"('Moved in 2015 to 2018',)","Irvine city, California","40,332",year_householder_moved_into_unit,"±1,490",41.70%,±1.4
"('Moved in 2015 to 2018',)","Jacksonville city, Florida","126,954",year_householder_moved_into_unit,"±2,509",36.40%,±0.7
"('Moved in 2015 to 2018',)","Jersey City city, New Jersey","37,946",year_householder_moved_into_unit,"±1,377",36.50%,±1.2
"('Moved in 2015 to 2018',)","Kansas City city, Missouri","73,719",year_householder_moved_into_unit,"±1,929",35.70%,±0.8
"('Moved in 2015 to 2018',)","Las Vegas city, Nevada","91,547",year_householder_moved_into_unit,"±2,183",38.60%,±0.9
"('Moved in 2015 to 2018',)","Lexington-Fayette urban county, Kentucky","48,428",year_householder_moved_into_unit,"±1,357",37.00%,±1.0
"('Moved in 2015 to 2018',)","Lincoln city, Nebraska","40,824",year_householder_moved_into_unit,"±1,231",35.20%,±1.0
"('Moved in 2015 to 2018',)","Long Beach city, California","50,311",year_householder_moved_into_unit,"±1,234",30.30%,±0.7
"('Moved in 2015 to 2018',)","Los Angeles city, California","388,313",year_householder_moved_into_unit,"±3,955",27.70%,±0.3
"('Moved in 2015 to 2018',)","Memphis city, Tennessee","86,940",year_householder_moved_into_unit,"±2,366",34.00%,±0.8
"('Moved in 2015 to 2018',)","Mesa city, Arizona","67,069",year_householder_moved_into_unit,"±1,552",36.00%,±0.9
"('Moved in 2015 to 2018',)","Miami city, Florida","66,480",year_householder_moved_into_unit,"±2,350",36.80%,±1.2
"('Moved in 2015 to 2018',)","Milwaukee city, Wisconsin","84,868",year_householder_moved_into_unit,"±1,664",37.00%,±0.7
"('Moved in 2015 to 2018',)","Minneapolis city, Minnesota","68,044",year_householder_moved_into_unit,"±1,602",38.00%,±0.8
"('Moved in 2015 to 2018',)","Nashville-Davidson metropolitan government (balance), Tennessee","103,926",year_householder_moved_into_unit,"±2,459",37.20%,±0.8
"('Moved in 2015 to 2018',)","New Orleans city, Louisiana","48,646",year_householder_moved_into_unit,"±1,133",31.40%,±0.8
"('Moved in 2015 to 2018',)","New York city, New York","771,641",year_householder_moved_into_unit,"±7,162",24.20%,±0.2
"('Moved in 2015 to 2018',)","Newark city, New Jersey","31,589",year_householder_moved_into_unit,"±1,079",30.90%,±1.0
"('Moved in 2015 to 2018',)","Oakland city, California","43,567",year_householder_moved_into_unit,"±1,567",27.20%,±0.8
"('Moved in 2015 to 2018',)","Oklahoma City city, Oklahoma","85,677",year_householder_moved_into_unit,"±2,446",34.70%,±0.9
"('Moved in 2015 to 2018',)","Omaha city, Nebraska","62,509",year_householder_moved_into_unit,"±1,541",32.90%,±0.8
"('Moved in 2015 to 2018',)","Orlando city, Florida","53,329",year_householder_moved_into_unit,"±1,636",47.10%,±1.3
"('Moved in 2015 to 2018',)","Philadelphia city, Pennsylvania","180,983",year_householder_moved_into_unit,"±3,477",29.50%,±0.5
"('Moved in 2015 to 2018',)","Phoenix city, Arizona","212,105",year_householder_moved_into_unit,"±3,230",36.50%,±0.5
"('Moved in 2015 to 2018',)","Pittsburgh city, Pennsylvania","49,186",year_householder_moved_into_unit,"±1,536",35.00%,±1.0
"('Moved in 2015 to 2018',)","Plano city, Texas","36,484",year_householder_moved_into_unit,"±1,231",34.00%,±1.1
"('Moved in 2015 to 2018',)","Portland city, Oregon","98,255",year_householder_moved_into_unit,"±2,318",35.50%,±0.8
"('Moved in 2015 to 2018',)","Raleigh city, North Carolina","73,557",year_householder_moved_into_unit,"±2,304",39.20%,±1.1
"('Moved in 2015 to 2018',)","Riverside city, California","27,676",year_householder_moved_into_unit,"±1,058",30.50%,±1.1
"('Moved in 2015 to 2018',)","Sacramento city, California","62,060",year_householder_moved_into_unit,"±1,776",33.10%,±0.9
"('Moved in 2015 to 2018',)","San Antonio city, Texas","170,922",year_householder_moved_into_unit,"±3,253",33.50%,±0.6
"('Moved in 2015 to 2018',)","San Diego city, California","177,779",year_householder_moved_into_unit,"±2,774",34.70%,±0.5
"('Moved in 2015 to 2018',)","San Francisco city, California","94,177",year_householder_moved_into_unit,"±2,266",26.00%,±0.6
"('Moved in 2015 to 2018',)","San Jose city, California","85,423",year_householder_moved_into_unit,"±1,760",26.30%,±0.5
"('Moved in 2015 to 2018',)","Santa Ana city, California","18,366",year_householder_moved_into_unit,±882,23.20%,±1.1
"('Moved in 2015 to 2018',)","Seattle city, Washington","136,369",year_householder_moved_into_unit,"±2,695",39.60%,±0.7
"('Moved in 2015 to 2018',)","St. Louis city, Missouri","53,240",year_householder_moved_into_unit,"±1,645",37.10%,±1.1
"('Moved in 2015 to 2018',)","St. Paul city, Minnesota","40,988",year_householder_moved_into_unit,"±1,228",35.70%,±1.0
"('Moved in 2015 to 2018',)","Stockton city, California","28,085",year_householder_moved_into_unit,"±1,072",29.50%,±1.1
"('Moved in 2015 to 2018',)","Tampa city, Florida","61,419",year_householder_moved_into_unit,"±1,849",39.20%,±1.1
"('Moved in 2015 to 2018',)","Tucson city, Arizona","81,040",year_householder_moved_into_unit,"±2,168",37.50%,±0.9
"('Moved in 2015 to 2018',)","Tulsa city, Oklahoma","59,744",year_householder_moved_into_unit,"±1,188",36.60%,±0.7
"('Moved in 2015 to 2018',)","Virginia Beach city, Virginia","54,646",year_householder_moved_into_unit,"±1,724",31.70%,±1.0
"('Moved in 2015 to 2018',)","Washington city, District of Columbia","101,021",year_householder_moved_into_unit,"±2,275",35.00%,±0.8
"('Moved in 2015 to 2018',)","Wichita city, Kansas","50,719",year_householder_moved_into_unit,"±1,414",32.80%,±0.9
"('Moved in 2010 to 2014',)","Albuquerque city, New Mexico","41,756",year_householder_moved_into_unit,"±1,498",18.20%,±0.6
"('Moved in 2010 to 2014',)","Anaheim city, California","25,212",year_householder_moved_into_unit,"±1,166",24.30%,±1.1
"('Moved in 2010 to 2014',)","Anchorage municipality, Alaska","20,916",year_householder_moved_into_unit,±876,19.60%,±0.8
"('Moved in 2010 to 2014',)","Arlington city, Texas","28,172",year_householder_moved_into_unit,"±1,533",20.80%,±1.1
"('Moved in 2010 to 2014',)","Atlanta city, Georgia","47,658",year_householder_moved_into_unit,"±1,887",22.10%,±0.8
"('Moved in 2010 to 2014',)","Aurora city, Colorado","32,232",year_householder_moved_into_unit,"±1,255",24.20%,±1.0
"('Moved in 2010 to 2014',)","Austin city, Texas","84,122",year_householder_moved_into_unit,"±2,180",21.30%,±0.5
"('Moved in 2010 to 2014',)","Bakersfield city, California","27,841",year_householder_moved_into_unit,"±1,363",23.50%,±1.1
"('Moved in 2010 to 2014',)","Baltimore city, Maryland","48,584",year_householder_moved_into_unit,"±1,337",20.00%,±0.5
"('Moved in 2010 to 2014',)","Boston city, Massachusetts","61,632",year_householder_moved_into_unit,"±1,732",22.60%,±0.6
"('Moved in 2010 to 2014',)","Charlotte city, North Carolina","69,215",year_householder_moved_into_unit,"±1,869",20.40%,±0.6
"('Moved in 2010 to 2014',)","Chicago city, Illinois","228,396",year_householder_moved_into_unit,"±3,454",21.10%,±0.3
"('Moved in 2010 to 2014',)","Cincinnati city, Ohio","30,174",year_householder_moved_into_unit,"±1,294",21.80%,±0.9
"('Moved in 2010 to 2014',)","Cleveland city, Ohio","35,508",year_householder_moved_into_unit,"±1,391",20.30%,±0.8
"('Moved in 2010 to 2014',)","Colorado Springs city, Colorado","35,424",year_householder_moved_into_unit,"±1,416",19.20%,±0.8
"('Moved in 2010 to 2014',)","Columbus city, Ohio","78,244",year_householder_moved_into_unit,"±2,319",21.60%,±0.6
"('Moved in 2010 to 2014',)","Corpus Christi city, Texas","22,436",year_householder_moved_into_unit,"±1,253",19.00%,±1.1
"('Moved in 2010 to 2014',)","Dallas city, Texas","106,400",year_householder_moved_into_unit,"±2,796",20.30%,±0.5
"('Moved in 2010 to 2014',)","Denver city, Colorado","62,821",year_householder_moved_into_unit,"±1,790",21.80%,±0.6
"('Moved in 2010 to 2014',)","Detroit city, Michigan","60,662",year_householder_moved_into_unit,"±1,803",22.40%,±0.6
"('Moved in 2010 to 2014',)","Durham city, North Carolina","23,642",year_householder_moved_into_unit,"±1,349",20.70%,±1.2
"('Moved in 2010 to 2014',)","El Paso city, Texas","39,284",year_householder_moved_into_unit,"±1,686",17.00%,±0.7
"('Moved in 2010 to 2014',)","Fort Worth city, Texas","62,279",year_householder_moved_into_unit,"±2,134",20.30%,±0.7
"('Moved in 2010 to 2014',)","Fresno city, California","39,272",year_householder_moved_into_unit,"±1,340",23.10%,±0.8
"('Moved in 2010 to 2014',)","Greensboro city, North Carolina","23,425",year_householder_moved_into_unit,"±1,342",19.80%,±1.1
"('Moved in 2010 to 2014',)","Henderson city, Nevada","29,476",year_householder_moved_into_unit,"±1,265",24.40%,±1.0
"('Moved in 2010 to 2014',)","Houston city, Texas","177,893",year_householder_moved_into_unit,"±3,519",20.30%,±0.4
"('Moved in 2010 to 2014',)","Indianapolis city (balance), Indiana","66,759",year_householder_moved_into_unit,"±2,294",19.50%,±0.7
"('Moved in 2010 to 2014',)","Irvine city, California","20,122",year_householder_moved_into_unit,"±1,300",20.80%,±1.3
"('Moved in 2010 to 2014',)","Jacksonville city, Florida","66,362",year_householder_moved_into_unit,"±2,353",19.00%,±0.7
"('Moved in 2010 to 2014',)","Jersey City city, New Jersey","23,361",year_householder_moved_into_unit,"±1,069",22.50%,±1.0
"('Moved in 2010 to 2014',)","Kansas City city, Missouri","41,673",year_householder_moved_into_unit,"±1,392",20.20%,±0.7
"('Moved in 2010 to 2014',)","Las Vegas city, Nevada","54,942",year_householder_moved_into_unit,"±1,499",23.20%,±0.6
"('Moved in 2010 to 2014',)","Lexington-Fayette urban county, Kentucky","25,196",year_householder_moved_into_unit,"±1,082",19.20%,±0.8
"('Moved in 2010 to 2014',)","Lincoln city, Nebraska","24,088",year_householder_moved_into_unit,"±1,006",20.80%,±0.9
"('Moved in 2010 to 2014',)","Long Beach city, California","39,799",year_householder_moved_into_unit,"±1,394",23.90%,±0.8
"('Moved in 2010 to 2014',)","Los Angeles city, California","335,412",year_householder_moved_into_unit,"±3,597",23.90%,±0.3
"('Moved in 2010 to 2014',)","Memphis city, Tennessee","50,169",year_householder_moved_into_unit,"±1,822",19.60%,±0.7
"('Moved in 2010 to 2014',)","Mesa city, Arizona","42,614",year_householder_moved_into_unit,"±1,430",22.80%,±0.7
"('Moved in 2010 to 2014',)","Miami city, Florida","43,486",year_householder_moved_into_unit,"±1,733",24.10%,±1.0
"('Moved in 2010 to 2014',)","Milwaukee city, Wisconsin","47,349",year_householder_moved_into_unit,"±1,676",20.70%,±0.7
"('Moved in 2010 to 2014',)","Minneapolis city, Minnesota","36,226",year_householder_moved_into_unit,"±1,341",20.30%,±0.7
"('Moved in 2010 to 2014',)","Nashville-Davidson metropolitan government (balance), Tennessee","55,501",year_householder_moved_into_unit,"±1,629",19.90%,±0.6
"('Moved in 2010 to 2014',)","New Orleans city, Louisiana","34,659",year_householder_moved_into_unit,"±1,192",22.40%,±0.8
"('Moved in 2010 to 2014',)","New York city, New York","673,619",year_householder_moved_into_unit,"±6,383",21.10%,±0.2
"('Moved in 2010 to 2014',)","Newark city, New Jersey","25,008",year_householder_moved_into_unit,"±1,224",24.50%,±1.2
"('Moved in 2010 to 2014',)","Oakland city, California","42,394",year_householder_moved_into_unit,"±1,227",26.50%,±0.8
"('Moved in 2010 to 2014',)","Oklahoma City city, Oklahoma","52,791",year_householder_moved_into_unit,"±1,837",21.40%,±0.7
"('Moved in 2010 to 2014',)","Omaha city, Nebraska","37,404",year_householder_moved_into_unit,"±1,316",19.70%,±0.7
"('Moved in 2010 to 2014',)","Orlando city, Florida","25,214",year_householder_moved_into_unit,"±1,272",22.30%,±1.0
"('Moved in 2010 to 2014',)","Philadelphia city, Pennsylvania","113,364",year_householder_moved_into_unit,"±2,540",18.50%,±0.4
"('Moved in 2010 to 2014',)","Phoenix city, Arizona","135,960",year_householder_moved_into_unit,"±2,782",23.40%,±0.5
"('Moved in 2010 to 2014',)","Pittsburgh city, Pennsylvania","25,211",year_householder_moved_into_unit,±949,17.90%,±0.7
"('Moved in 2010 to 2014',)","Plano city, Texas","19,756",year_householder_moved_into_unit,"±1,088",18.40%,±1.0
"('Moved in 2010 to 2014',)","Portland city, Oregon","59,505",year_householder_moved_into_unit,"±1,878",21.50%,±0.7
"('Moved in 2010 to 2014',)","Raleigh city, North Carolina","38,707",year_householder_moved_into_unit,"±1,426",20.60%,±0.7
"('Moved in 2010 to 2014',)","Riverside city, California","21,308",year_householder_moved_into_unit,"±1,034",23.50%,±1.0
"('Moved in 2010 to 2014',)","Sacramento city, California","44,660",year_householder_moved_into_unit,"±1,404",23.80%,±0.8
"('Moved in 2010 to 2014',)","San Antonio city, Texas","90,212",year_householder_moved_into_unit,"±2,191",17.70%,±0.4
"('Moved in 2010 to 2014',)","San Diego city, California","108,440",year_householder_moved_into_unit,"±2,548",21.20%,±0.5
"('Moved in 2010 to 2014',)","San Francisco city, California","80,582",year_householder_moved_into_unit,"±2,050",22.30%,±0.6
"('Moved in 2010 to 2014',)","San Jose city, California","71,437",year_householder_moved_into_unit,"±1,730",22.00%,±0.6
"('Moved in 2010 to 2014',)","Santa Ana city, California","18,176",year_householder_moved_into_unit,±953,23.00%,±1.2
"('Moved in 2010 to 2014',)","Seattle city, Washington","69,648",year_householder_moved_into_unit,"±1,939",20.20%,±0.6
"('Moved in 2010 to 2014',)","St. Louis city, Missouri","29,123",year_householder_moved_into_unit,"±1,309",20.30%,±0.9
"('Moved in 2010 to 2014',)","St. Paul city, Minnesota","25,265",year_householder_moved_into_unit,±886,22.00%,±0.8
"('Moved in 2010 to 2014',)","Stockton city, California","27,402",year_householder_moved_into_unit,"±1,212",28.80%,±1.3
"('Moved in 2010 to 2014',)","Tampa city, Florida","31,678",year_householder_moved_into_unit,"±1,266",20.20%,±0.8
"('Moved in 2010 to 2014',)","Tucson city, Arizona","41,069",year_householder_moved_into_unit,"±1,311",19.00%,±0.6
"('Moved in 2010 to 2014',)","Tulsa city, Oklahoma","32,982",year_householder_moved_into_unit,±948,20.20%,±0.6
"('Moved in 2010 to 2014',)","Virginia Beach city, Virginia","31,183",year_householder_moved_into_unit,"±1,197",18.10%,±0.7
"('Moved in 2010 to 2014',)","Washington city, District of Columbia","62,376",year_householder_moved_into_unit,"±2,085",21.60%,±0.7
"('Moved in 2010 to 2014',)","Wichita city, Kansas","29,510",year_householder_moved_into_unit,"±1,204",19.10%,±0.8
"('Moved in 2000 to 2009',)","Albuquerque city, New Mexico","54,756",year_householder_moved_into_unit,"±1,809",23.80%,±0.8
"('Moved in 2000 to 2009',)","Anaheim city, California","22,121",year_householder_moved_into_unit,"±1,124",21.30%,±1.0
"('Moved in 2000 to 2009',)","Anchorage municipality, Alaska","22,899",year_householder_moved_into_unit,"±1,092",21.40%,±1.0
"('Moved in 2000 to 2009',)","Arlington city, Texas","28,767",year_householder_moved_into_unit,"±1,438",21.30%,±1.0
"('Moved in 2000 to 2009',)","Atlanta city, Georgia","33,122",year_householder_moved_into_unit,"±1,504",15.40%,±0.7
"('Moved in 2000 to 2009',)","Aurora city, Colorado","27,531",year_householder_moved_into_unit,"±1,174",20.70%,±0.9
"('Moved in 2000 to 2009',)","Austin city, Texas","65,177",year_householder_moved_into_unit,"±2,109",16.50%,±0.5
"('Moved in 2000 to 2009',)","Bakersfield city, California","27,670",year_householder_moved_into_unit,"±1,498",23.30%,±1.2
"('Moved in 2000 to 2009',)","Baltimore city, Maryland","43,842",year_householder_moved_into_unit,"±1,380",18.10%,±0.6
"('Moved in 2000 to 2009',)","Boston city, Massachusetts","50,452",year_householder_moved_into_unit,"±1,509",18.50%,±0.6
"('Moved in 2000 to 2009',)","Charlotte city, North Carolina","70,294",year_householder_moved_into_unit,"±1,760",20.70%,±0.5
"('Moved in 2000 to 2009',)","Chicago city, Illinois","201,792",year_householder_moved_into_unit,"±3,293",18.70%,±0.3
"('Moved in 2000 to 2009',)","Cincinnati city, Ohio","22,031",year_householder_moved_into_unit,"±1,103",15.90%,±0.8
"('Moved in 2000 to 2009',)","Cleveland city, Ohio","29,954",year_householder_moved_into_unit,"±1,466",17.10%,±0.8
"('Moved in 2000 to 2009',)","Colorado Springs city, Colorado","33,952",year_householder_moved_into_unit,"±1,283",18.40%,±0.7
"('Moved in 2000 to 2009',)","Columbus city, Ohio","64,007",year_householder_moved_into_unit,"±1,889",17.70%,±0.5
"('Moved in 2000 to 2009',)","Corpus Christi city, Texas","22,494",year_householder_moved_into_unit,"±1,096",19.10%,±0.9
"('Moved in 2000 to 2009',)","Dallas city, Texas","86,995",year_householder_moved_into_unit,"±2,222",16.60%,±0.4
"('Moved in 2000 to 2009',)","Denver city, Colorado","47,139",year_householder_moved_into_unit,"±1,633",16.40%,±0.6
"('Moved in 2000 to 2009',)","Detroit city, Michigan","42,608",year_householder_moved_into_unit,"±1,470",15.80%,±0.6
"('Moved in 2000 to 2009',)","Durham city, North Carolina","20,998",year_householder_moved_into_unit,"±1,188",18.40%,±1.0
"('Moved in 2000 to 2009',)","El Paso city, Texas","48,968",year_householder_moved_into_unit,"±1,801",21.20%,±0.8
"('Moved in 2000 to 2009',)","Fort Worth city, Texas","66,540",year_householder_moved_into_unit,"±2,112",21.70%,±0.6
"('Moved in 2000 to 2009',)","Fresno city, California","31,552",year_householder_moved_into_unit,"±1,370",18.50%,±0.8
"('Moved in 2000 to 2009',)","Greensboro city, North Carolina","24,368",year_householder_moved_into_unit,"±1,163",20.60%,±0.9
"('Moved in 2000 to 2009',)","Henderson city, Nevada","25,959",year_householder_moved_into_unit,"±1,340",21.50%,±1.0
"('Moved in 2000 to 2009',)","Houston city, Texas","148,458",year_householder_moved_into_unit,"±3,012",17.00%,±0.3
"('Moved in 2000 to 2009',)","Indianapolis city (balance), Indiana","63,848",year_householder_moved_into_unit,"±2,173",18.60%,±0.6
"('Moved in 2000 to 2009',)","Irvine city, California","14,795",year_householder_moved_into_unit,"±1,120",15.30%,±1.1
"('Moved in 2000 to 2009',)","Jacksonville city, Florida","64,860",year_householder_moved_into_unit,"±1,888",18.60%,±0.5
"('Moved in 2000 to 2009',)","Jersey City city, New Jersey","18,900",year_householder_moved_into_unit,±901,18.20%,±0.9
"('Moved in 2000 to 2009',)","Kansas City city, Missouri","37,675",year_householder_moved_into_unit,"±1,295",18.30%,±0.6
"('Moved in 2000 to 2009',)","Las Vegas city, Nevada","44,632",year_householder_moved_into_unit,"±1,576",18.80%,±0.6
"('Moved in 2000 to 2009',)","Lexington-Fayette urban county, Kentucky","23,987",year_householder_moved_into_unit,±934,18.30%,±0.7
"('Moved in 2000 to 2009',)","Lincoln city, Nebraska","21,974",year_householder_moved_into_unit,±813,19.00%,±0.7
"('Moved in 2000 to 2009',)","Long Beach city, California","33,421",year_householder_moved_into_unit,"±1,338",20.10%,±0.8
"('Moved in 2000 to 2009',)","Los Angeles city, California","294,564",year_householder_moved_into_unit,"±3,567",21.00%,±0.3
"('Moved in 2000 to 2009',)","Memphis city, Tennessee","44,273",year_householder_moved_into_unit,"±1,576",17.30%,±0.6
"('Moved in 2000 to 2009',)","Mesa city, Arizona","36,912",year_householder_moved_into_unit,"±1,349",19.80%,±0.7
"('Moved in 2000 to 2009',)","Miami city, Florida","30,438",year_householder_moved_into_unit,"±1,502",16.80%,±0.8
"('Moved in 2000 to 2009',)","Milwaukee city, Wisconsin","38,601",year_householder_moved_into_unit,"±1,333",16.80%,±0.5
"('Moved in 2000 to 2009',)","Minneapolis city, Minnesota","29,037",year_householder_moved_into_unit,"±1,198",16.20%,±0.7
"('Moved in 2000 to 2009',)","Nashville-Davidson metropolitan government (balance), Tennessee","52,406",year_householder_moved_into_unit,"±1,758",18.80%,±0.6
"('Moved in 2000 to 2009',)","New Orleans city, Louisiana","29,777",year_householder_moved_into_unit,"±1,582",19.20%,±1.0
"('Moved in 2000 to 2009',)","New York city, New York","714,873",year_householder_moved_into_unit,"±7,222",22.40%,±0.2
"('Moved in 2000 to 2009',)","Newark city, New Jersey","22,367",year_householder_moved_into_unit,"±1,134",21.90%,±1.1
"('Moved in 2000 to 2009',)","Oakland city, California","34,193",year_householder_moved_into_unit,"±1,011",21.40%,±0.6
"('Moved in 2000 to 2009',)","Oklahoma City city, Oklahoma","48,976",year_householder_moved_into_unit,"±1,760",19.80%,±0.7
"('Moved in 2000 to 2009',)","Omaha city, Nebraska","36,885",year_householder_moved_into_unit,"±1,173",19.40%,±0.6
"('Moved in 2000 to 2009',)","Orlando city, Florida","14,910",year_householder_moved_into_unit,"±1,064",13.20%,±0.9
"('Moved in 2000 to 2009',)","Philadelphia city, Pennsylvania","121,109",year_householder_moved_into_unit,"±2,989",19.80%,±0.5
"('Moved in 2000 to 2009',)","Phoenix city, Arizona","101,183",year_householder_moved_into_unit,"±2,365",17.40%,±0.4
"('Moved in 2000 to 2009',)","Pittsburgh city, Pennsylvania","21,966",year_householder_moved_into_unit,±980,15.60%,±0.7
"('Moved in 2000 to 2009',)","Plano city, Texas","24,602",year_householder_moved_into_unit,"±1,042",22.90%,±0.9
"('Moved in 2000 to 2009',)","Portland city, Oregon","56,282",year_householder_moved_into_unit,"±1,772",20.30%,±0.6
"('Moved in 2000 to 2009',)","Raleigh city, North Carolina","36,295",year_householder_moved_into_unit,"±1,689",19.40%,±0.9
"('Moved in 2000 to 2009',)","Riverside city, California","18,620",year_householder_moved_into_unit,±954,20.50%,±1.0
"('Moved in 2000 to 2009',)","Sacramento city, California","35,062",year_householder_moved_into_unit,"±1,313",18.70%,±0.7
"('Moved in 2000 to 2009',)","San Antonio city, Texas","98,971",year_householder_moved_into_unit,"±2,403",19.40%,±0.5
"('Moved in 2000 to 2009',)","San Diego city, California","89,333",year_householder_moved_into_unit,"±2,382",17.50%,±0.5
"('Moved in 2000 to 2009',)","San Francisco city, California","77,576",year_householder_moved_into_unit,"±1,893",21.40%,±0.5
"('Moved in 2000 to 2009',)","San Jose city, California","75,065",year_householder_moved_into_unit,"±1,788",23.10%,±0.5
"('Moved in 2000 to 2009',)","Santa Ana city, California","19,246",year_householder_moved_into_unit,±942,24.30%,±1.1
"('Moved in 2000 to 2009',)","Seattle city, Washington","57,650",year_householder_moved_into_unit,"±1,556",16.70%,±0.5
"('Moved in 2000 to 2009',)","St. Louis city, Missouri","23,971",year_householder_moved_into_unit,"±1,080",16.70%,±0.7
"('Moved in 2000 to 2009',)","St. Paul city, Minnesota","18,068",year_householder_moved_into_unit,±783,15.70%,±0.7
"('Moved in 2000 to 2009',)","Stockton city, California","20,029",year_householder_moved_into_unit,"±1,056",21.00%,±1.1
"('Moved in 2000 to 2009',)","Tampa city, Florida","24,813",year_householder_moved_into_unit,"±1,149",15.80%,±0.7
"('Moved in 2000 to 2009',)","Tucson city, Arizona","36,485",year_householder_moved_into_unit,"±1,415",16.90%,±0.7
"('Moved in 2000 to 2009',)","Tulsa city, Oklahoma","28,727",year_householder_moved_into_unit,±791,17.60%,±0.5
"('Moved in 2000 to 2009',)","Virginia Beach city, Virginia","36,114",year_householder_moved_into_unit,"±1,312",20.90%,±0.8
"('Moved in 2000 to 2009',)","Washington city, District of Columbia","52,617",year_householder_moved_into_unit,"±1,771",18.30%,±0.6
"('Moved in 2000 to 2009',)","Wichita city, Kansas","32,443",year_householder_moved_into_unit,"±1,178",21.00%,±0.8
"('Moved in 1990 to 1999',)","Albuquerque city, New Mexico","23,903",year_householder_moved_into_unit,"±1,349",10.40%,±0.6
"('Moved in 1990 to 1999',)","Anaheim city, California","13,177",year_householder_moved_into_unit,±881,12.70%,±0.8
"('Moved in 1990 to 1999',)","Anchorage municipality, Alaska","10,853",year_householder_moved_into_unit,±779,10.10%,±0.7
"('Moved in 1990 to 1999',)","Arlington city, Texas","15,509",year_householder_moved_into_unit,"±1,111",11.50%,±0.8
"('Moved in 1990 to 1999',)","Atlanta city, Georgia","11,986",year_householder_moved_into_unit,±923,5.60%,±0.4
"('Moved in 1990 to 1999',)","Aurora city, Colorado","11,725",year_householder_moved_into_unit,±852,8.80%,±0.6
"('Moved in 1990 to 1999',)","Austin city, Texas","29,286",year_householder_moved_into_unit,"±1,361",7.40%,±0.3
"('Moved in 1990 to 1999',)","Bakersfield city, California","10,083",year_householder_moved_into_unit,±734,8.50%,±0.6
"('Moved in 1990 to 1999',)","Baltimore city, Maryland","25,075",year_householder_moved_into_unit,"±1,148",10.30%,±0.5
"('Moved in 1990 to 1999',)","Boston city, Massachusetts","24,463",year_householder_moved_into_unit,"±1,110",9.00%,±0.4
"('Moved in 1990 to 1999',)","Charlotte city, North Carolina","27,052",year_householder_moved_into_unit,"±1,343",8.00%,±0.4
"('Moved in 1990 to 1999',)","Chicago city, Illinois","108,028",year_householder_moved_into_unit,"±2,593",10.00%,±0.2
"('Moved in 1990 to 1999',)","Cincinnati city, Ohio","10,780",year_householder_moved_into_unit,±764,7.80%,±0.5
"('Moved in 1990 to 1999',)","Cleveland city, Ohio","17,690",year_householder_moved_into_unit,±921,10.10%,±0.5
"('Moved in 1990 to 1999',)","Colorado Springs city, Colorado","17,519",year_householder_moved_into_unit,±884,9.50%,±0.5
