Metric,City,Estimate,Group,Estimate Margin of Error
"('Women 15 to 50 years who had a birth in the past 12 months',)","Jacksonville city, Florida","12,371",fertility,"±2,569"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Las Vegas city, Nevada","8,812",fertility,"±1,519"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Los Angeles city, California","46,961",fertility,"±2,919"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Memphis city, Tennessee","7,457",fertility,"±1,455"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Milwaukee city, Wisconsin","7,049",fertility,"±1,387"
"('Women 15 to 50 years who had a birth in the past 12 months',)","New York city, New York","103,677",fertility,"±5,449"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Oklahoma City city, Oklahoma","8,664",fertility,"±1,562"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Philadelphia city, Pennsylvania","23,174",fertility,"±2,591"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Phoenix city, Arizona","20,646",fertility,"±2,139"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Portland city, Oregon","6,253",fertility,"±1,252"
"('Women 15 to 50 years who had a birth in the past 12 months',)","San Antonio city, Texas","19,827",fertility,"±2,665"
"('Women 15 to 50 years who had a birth in the past 12 months',)","San Diego city, California","16,232",fertility,"±2,205"
"('Women 15 to 50 years who had a birth in the past 12 months',)","San Francisco city, California","8,789",fertility,"±1,308"
"('Women 15 to 50 years who had a birth in the past 12 months',)","San Jose city, California","12,688",fertility,"±1,672"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Seattle city, Washington","7,364",fertility,"±1,494"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Tucson city, Arizona","8,049",fertility,"±1,650"
"('Women 15 to 50 years who had a birth in the past 12 months',)","Washington city, District of Columbia","9,901",fertility,"±1,790"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Albuquerque city, New Mexico","3,126",fertility,"±1,088"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Austin city, Texas","3,234",fertility,"±1,106"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Baltimore city, Maryland","4,625",fertility,"±1,018"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Boston city, Massachusetts","3,030",fertility,±763
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Charlotte city, North Carolina","4,543",fertility,"±1,032"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Chicago city, Illinois","16,177",fertility,"±2,181"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Columbus city, Ohio","5,411",fertility,"±1,382"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Dallas city, Texas","9,043",fertility,"±1,583"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Denver city, Colorado","2,714",fertility,±883
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Detroit city, Michigan","8,594",fertility,"±1,534"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","El Paso city, Texas","3,114",fertility,±945
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Fort Worth city, Texas","7,085",fertility,"±1,733"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Fresno city, California","3,115",fertility,±839
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Houston city, Texas","14,445",fertility,"±1,823"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Indianapolis city (balance), Indiana","5,963",fertility,"±1,300"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Jacksonville city, Florida","6,170",fertility,"±1,908"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Las Vegas city, Nevada","4,469",fertility,"±1,214"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Los Angeles city, California","20,145",fertility,"±2,132"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Memphis city, Tennessee","4,154",fertility,"±1,199"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Milwaukee city, Wisconsin","4,056",fertility,"±1,021"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","New York city, New York","35,165",fertility,"±3,270"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Oklahoma City city, Oklahoma","4,138",fertility,"±1,191"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Philadelphia city, Pennsylvania","13,960",fertility,"±2,144"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Phoenix city, Arizona","8,988",fertility,"±1,449"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Portland city, Oregon","2,622",fertility,±953
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","San Antonio city, Texas","8,175",fertility,"±1,513"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","San Diego city, California","3,170",fertility,"±1,068"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","San Francisco city, California","1,185",fertility,±660
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","San Jose city, California","2,280",fertility,±807
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Seattle city, Washington","1,161",fertility,±529
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Tucson city, Arizona","4,371",fertility,"±1,447"
"('Unmarried women 15 to 50 years who had a birth in the past 12 months',)","Washington city, District of Columbia","4,805",fertility,"±1,414"
"('As a percent of all women with a birth in the past 12 months',)","Albuquerque city, New Mexico",37.80%,fertility,±10.5
"('As a percent of all women with a birth in the past 12 months',)","Austin city, Texas",24.40%,fertility,±6.9
"('As a percent of all women with a birth in the past 12 months',)","Baltimore city, Maryland",55.00%,fertility,±8.4
"('As a percent of all women with a birth in the past 12 months',)","Boston city, Massachusetts",39.90%,fertility,±8.1
"('As a percent of all women with a birth in the past 12 months',)","Charlotte city, North Carolina",36.90%,fertility,±7.1
"('As a percent of all women with a birth in the past 12 months',)","Chicago city, Illinois",44.30%,fertility,±4.2
"('As a percent of all women with a birth in the past 12 months',)","Columbus city, Ohio",39.30%,fertility,±8.3
"('As a percent of all women with a birth in the past 12 months',)","Dallas city, Texas",43.30%,fertility,±6.5
"('As a percent of all women with a birth in the past 12 months',)","Denver city, Colorado",27.50%,fertility,±7.7
"('As a percent of all women with a birth in the past 12 months',)","Detroit city, Michigan",75.80%,fertility,±6.8
"('As a percent of all women with a birth in the past 12 months',)","El Paso city, Texas",38.40%,fertility,±10.0
"('As a percent of all women with a birth in the past 12 months',)","Fort Worth city, Texas",47.30%,fertility,±8.6
"('As a percent of all women with a birth in the past 12 months',)","Fresno city, California",45.70%,fertility,±9.8
"('As a percent of all women with a birth in the past 12 months',)","Houston city, Texas",42.60%,fertility,±4.8
"('As a percent of all women with a birth in the past 12 months',)","Indianapolis city (balance), Indiana",52.50%,fertility,±7.8
"('As a percent of all women with a birth in the past 12 months',)","Jacksonville city, Florida",49.90%,fertility,±9.3
"('As a percent of all women with a birth in the past 12 months',)","Las Vegas city, Nevada",50.70%,fertility,±9.7
"('As a percent of all women with a birth in the past 12 months',)","Los Angeles city, California",42.90%,fertility,±3.4
"('As a percent of all women with a birth in the past 12 months',)","Memphis city, Tennessee",55.70%,fertility,±12.7
"('As a percent of all women with a birth in the past 12 months',)","Milwaukee city, Wisconsin",57.50%,fertility,±7.9
"('As a percent of all women with a birth in the past 12 months',)","New York city, New York",33.90%,fertility,±2.4
"('As a percent of all women with a birth in the past 12 months',)","Oklahoma City city, Oklahoma",47.80%,fertility,±8.1
"('As a percent of all women with a birth in the past 12 months',)","Philadelphia city, Pennsylvania",60.20%,fertility,±6.1
"('As a percent of all women with a birth in the past 12 months',)","Phoenix city, Arizona",43.50%,fertility,±5.5
"('As a percent of all women with a birth in the past 12 months',)","Portland city, Oregon",41.90%,fertility,±10.7
"('As a percent of all women with a birth in the past 12 months',)","San Antonio city, Texas",41.20%,fertility,±6.3
"('As a percent of all women with a birth in the past 12 months',)","San Diego city, California",19.50%,fertility,±5.7
"('As a percent of all women with a birth in the past 12 months',)","San Francisco city, California",13.50%,fertility,±7.1
"('As a percent of all women with a birth in the past 12 months',)","San Jose city, California",18.00%,fertility,±5.8
"('As a percent of all women with a birth in the past 12 months',)","Seattle city, Washington",15.80%,fertility,±6.2
"('As a percent of all women with a birth in the past 12 months',)","Tucson city, Arizona",54.30%,fertility,±10.7
"('As a percent of all women with a birth in the past 12 months',)","Washington city, District of Columbia",48.50%,fertility,±8.9
"('Population 30 years and over',)","Albuquerque city, New Mexico","325,932",responsibility_for_grandchildren_under_18_years,"±2,773"
"('Population 30 years and over',)","Austin city, Texas","508,721",responsibility_for_grandchildren_under_18_years,"±5,780"
"('Population 30 years and over',)","Baltimore city, Maryland","360,826",responsibility_for_grandchildren_under_18_years,±477
"('Population 30 years and over',)","Boston city, Massachusetts","353,467",responsibility_for_grandchildren_under_18_years,"±3,437"
"('Population 30 years and over',)","Charlotte city, North Carolina","457,833",responsibility_for_grandchildren_under_18_years,"±3,419"
"('Population 30 years and over',)","Chicago city, Illinois","1,559,884",responsibility_for_grandchildren_under_18_years,"±10,828"
"('Population 30 years and over',)","Columbus city, Ohio","447,919",responsibility_for_grandchildren_under_18_years,"±4,285"
"('Population 30 years and over',)","Dallas city, Texas","695,233",responsibility_for_grandchildren_under_18_years,"±8,559"
"('Population 30 years and over',)","Denver city, Colorado","393,090",responsibility_for_grandchildren_under_18_years,±479
"('Population 30 years and over',)","Detroit city, Michigan","382,218",responsibility_for_grandchildren_under_18_years,"±3,899"
"('Population 30 years and over',)","El Paso city, Texas","368,688",responsibility_for_grandchildren_under_18_years,"±3,148"
"('Population 30 years and over',)","Fort Worth city, Texas","437,254",responsibility_for_grandchildren_under_18_years,"±6,636"
"('Population 30 years and over',)","Fresno city, California","261,608",responsibility_for_grandchildren_under_18_years,"±4,601"
"('Population 30 years and over',)","Houston city, Texas","1,228,538",responsibility_for_grandchildren_under_18_years,"±11,767"
"('Population 30 years and over',)","Indianapolis city (balance), Indiana","482,544",responsibility_for_grandchildren_under_18_years,"±2,838"
"('Population 30 years and over',)","Jacksonville city, Florida","498,529",responsibility_for_grandchildren_under_18_years,"±1,597"
"('Population 30 years and over',)","Las Vegas city, Nevada","359,060",responsibility_for_grandchildren_under_18_years,"±6,930"
"('Population 30 years and over',)","Los Angeles city, California","2,285,028",responsibility_for_grandchildren_under_18_years,"±14,541"
"('Population 30 years and over',)","Memphis city, Tennessee","364,130",responsibility_for_grandchildren_under_18_years,"±3,960"
"('Population 30 years and over',)","Milwaukee city, Wisconsin","314,285",responsibility_for_grandchildren_under_18_years,"±3,492"
"('Population 30 years and over',)","New York city, New York","5,089,069",responsibility_for_grandchildren_under_18_years,"±1,406"
"('Population 30 years and over',)","Oklahoma City city, Oklahoma","356,191",responsibility_for_grandchildren_under_18_years,"±4,812"
"('Population 30 years and over',)","Philadelphia city, Pennsylvania","879,903",responsibility_for_grandchildren_under_18_years,±469
"('Population 30 years and over',)","Phoenix city, Arizona","845,919",responsibility_for_grandchildren_under_18_years,"±9,190"
"('Population 30 years and over',)","Portland city, Oregon","393,497",responsibility_for_grandchildren_under_18_years,"±3,604"
"('Population 30 years and over',)","San Antonio city, Texas","789,144",responsibility_for_grandchildren_under_18_years,"±5,311"
"('Population 30 years and over',)","San Diego city, California","792,828",responsibility_for_grandchildren_under_18_years,"±8,915"
"('Population 30 years and over',)","San Francisco city, California","572,936",responsibility_for_grandchildren_under_18_years,±979
"('Population 30 years and over',)","San Jose city, California","608,440",responsibility_for_grandchildren_under_18_years,"±5,150"
"('Population 30 years and over',)","Seattle city, Washington","416,718",responsibility_for_grandchildren_under_18_years,"±5,754"
"('Population 30 years and over',)","Tucson city, Arizona","290,645",responsibility_for_grandchildren_under_18_years,"±4,785"
"('Population 30 years and over',)","Washington city, District of Columbia","385,469",responsibility_for_grandchildren_under_18_years,±372
"('Living with grandchild(ren)',)","Albuquerque city, New Mexico",3.00%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Austin city, Texas",2.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Baltimore city, Maryland",4.50%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Boston city, Massachusetts",2.80%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Charlotte city, North Carolina",3.40%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","Chicago city, Illinois",4.70%,responsibility_for_grandchildren_under_18_years,±0.3
"('Living with grandchild(ren)',)","Columbus city, Ohio",3.70%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Dallas city, Texas",4.80%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Denver city, Colorado",2.50%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Detroit city, Michigan",4.90%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","El Paso city, Texas",6.80%,responsibility_for_grandchildren_under_18_years,±0.9
"('Living with grandchild(ren)',)","Fort Worth city, Texas",4.80%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Fresno city, California",6.70%,responsibility_for_grandchildren_under_18_years,±0.9
"('Living with grandchild(ren)',)","Houston city, Texas",4.40%,responsibility_for_grandchildren_under_18_years,±0.3
"('Living with grandchild(ren)',)","Indianapolis city (balance), Indiana",3.30%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Jacksonville city, Florida",4.60%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Las Vegas city, Nevada",4.00%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Los Angeles city, California",5.00%,responsibility_for_grandchildren_under_18_years,±0.3
"('Living with grandchild(ren)',)","Memphis city, Tennessee",4.50%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Milwaukee city, Wisconsin",4.20%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","New York city, New York",4.30%,responsibility_for_grandchildren_under_18_years,±0.1
"('Living with grandchild(ren)',)","Oklahoma City city, Oklahoma",3.50%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Philadelphia city, Pennsylvania",4.90%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Phoenix city, Arizona",4.50%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","Portland city, Oregon",2.40%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","San Antonio city, Texas",5.60%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","San Diego city, California",4.20%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","San Francisco city, California",2.70%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","San Jose city, California",5.50%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Seattle city, Washington",1.70%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","Tucson city, Arizona",3.80%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Washington city, District of Columbia",2.60%,responsibility_for_grandchildren_under_18_years,±0.5
"('Responsible for grandchild(ren)',)","Albuquerque city, New Mexico",45.00%,responsibility_for_grandchildren_under_18_years,±9.9
"('Responsible for grandchild(ren)',)","Austin city, Texas",38.60%,responsibility_for_grandchildren_under_18_years,±9.0
"('Responsible for grandchild(ren)',)","Baltimore city, Maryland",43.40%,responsibility_for_grandchildren_under_18_years,±7.5
"('Responsible for grandchild(ren)',)","Boston city, Massachusetts",28.50%,responsibility_for_grandchildren_under_18_years,±8.3
"('Responsible for grandchild(ren)',)","Charlotte city, North Carolina",43.40%,responsibility_for_grandchildren_under_18_years,±7.0
"('Responsible for grandchild(ren)',)","Chicago city, Illinois",32.70%,responsibility_for_grandchildren_under_18_years,±3.1
"('Responsible for grandchild(ren)',)","Columbus city, Ohio",39.40%,responsibility_for_grandchildren_under_18_years,±7.0
"('Responsible for grandchild(ren)',)","Dallas city, Texas",45.10%,responsibility_for_grandchildren_under_18_years,±5.5
"('Responsible for grandchild(ren)',)","Denver city, Colorado",34.80%,responsibility_for_grandchildren_under_18_years,±8.3
"('Responsible for grandchild(ren)',)","Detroit city, Michigan",38.20%,responsibility_for_grandchildren_under_18_years,±5.8
"('Responsible for grandchild(ren)',)","El Paso city, Texas",38.70%,responsibility_for_grandchildren_under_18_years,±6.0
"('Responsible for grandchild(ren)',)","Fort Worth city, Texas",40.10%,responsibility_for_grandchildren_under_18_years,±8.0
"('Responsible for grandchild(ren)',)","Fresno city, California",27.90%,responsibility_for_grandchildren_under_18_years,±5.1
"('Responsible for grandchild(ren)',)","Houston city, Texas",38.00%,responsibility_for_grandchildren_under_18_years,±4.6
"('Responsible for grandchild(ren)',)","Indianapolis city (balance), Indiana",39.40%,responsibility_for_grandchildren_under_18_years,±6.7
"('Responsible for grandchild(ren)',)","Jacksonville city, Florida",46.30%,responsibility_for_grandchildren_under_18_years,±6.1
"('Responsible for grandchild(ren)',)","Las Vegas city, Nevada",37.50%,responsibility_for_grandchildren_under_18_years,±8.3
"('Responsible for grandchild(ren)',)","Los Angeles city, California",20.30%,responsibility_for_grandchildren_under_18_years,±2.1
"('Responsible for grandchild(ren)',)","Memphis city, Tennessee",34.30%,responsibility_for_grandchildren_under_18_years,±6.7
"('Responsible for grandchild(ren)',)","Milwaukee city, Wisconsin",45.20%,responsibility_for_grandchildren_under_18_years,±6.4
"('Responsible for grandchild(ren)',)","New York city, New York",28.30%,responsibility_for_grandchildren_under_18_years,±1.7
"('Responsible for grandchild(ren)',)","Oklahoma City city, Oklahoma",46.10%,responsibility_for_grandchildren_under_18_years,±7.6
"('Responsible for grandchild(ren)',)","Philadelphia city, Pennsylvania",40.10%,responsibility_for_grandchildren_under_18_years,±4.4
"('Responsible for grandchild(ren)',)","Phoenix city, Arizona",34.20%,responsibility_for_grandchildren_under_18_years,±4.6
"('Responsible for grandchild(ren)',)","Portland city, Oregon",24.00%,responsibility_for_grandchildren_under_18_years,±7.4
"('Responsible for grandchild(ren)',)","San Antonio city, Texas",35.70%,responsibility_for_grandchildren_under_18_years,±3.9
"('Responsible for grandchild(ren)',)","San Diego city, California",21.90%,responsibility_for_grandchildren_under_18_years,±4.5
"('Responsible for grandchild(ren)',)","San Francisco city, California",17.40%,responsibility_for_grandchildren_under_18_years,±6.0
"('Responsible for grandchild(ren)',)","San Jose city, California",14.90%,responsibility_for_grandchildren_under_18_years,±4.0
"('Responsible for grandchild(ren)',)","Seattle city, Washington",20.20%,responsibility_for_grandchildren_under_18_years,±8.9
"('Responsible for grandchild(ren)',)","Tucson city, Arizona",33.70%,responsibility_for_grandchildren_under_18_years,±7.8
"('Responsible for grandchild(ren)',)","Washington city, District of Columbia",42.30%,responsibility_for_grandchildren_under_18_years,±8.6
"('Civilian population 18 years and over',)","Albuquerque city, New Mexico","426,641",veteran_status,"±2,496"
"('Civilian population 18 years and over',)","Austin city, Texas","715,306",veteran_status,"±5,168"
"('Civilian population 18 years and over',)","Baltimore city, Maryland","490,697",veteran_status,±364
"('Civilian population 18 years and over',)","Boston city, Massachusetts","546,848",veteran_status,"±3,530"
"('Civilian population 18 years and over',)","Charlotte city, North Carolina","613,250",veteran_status,"±3,050"
"('Civilian population 18 years and over',)","Chicago city, Illinois","2,123,726",veteran_status,"±10,036"
"('Civilian population 18 years and over',)","Columbus city, Ohio","647,495",veteran_status,"±4,681"
"('Civilian population 18 years and over',)","Dallas city, Texas","945,486",veteran_status,"±7,172"
"('Civilian population 18 years and over',)","Denver city, Colorado","525,185",veteran_status,±197
"('Civilian population 18 years and over',)","Detroit city, Michigan","511,358",veteran_status,"±3,445"
"('Civilian population 18 years and over',)","El Paso city, Texas","483,220",veteran_status,"±3,487"
"('Civilian population 18 years and over',)","Fort Worth city, Texas","582,814",veteran_status,"±6,862"
"('Civilian population 18 years and over',)","Fresno city, California","367,178",veteran_status,"±4,385"
"('Civilian population 18 years and over',)","Houston city, Texas","1,680,662",veteran_status,"±11,234"
"('Civilian population 18 years and over',)","Indianapolis city (balance), Indiana","640,089",veteran_status,"±3,359"
"('Civilian population 18 years and over',)","Jacksonville city, Florida","644,639",veteran_status,"±2,672"
"('Civilian population 18 years and over',)","Las Vegas city, Nevada","460,346",veteran_status,"±5,084"
"('Civilian population 18 years and over',)","Los Angeles city, California","3,071,069",veteran_status,"±13,461"
"('Civilian population 18 years and over',)","Memphis city, Tennessee","491,924",veteran_status,"±3,101"
"('Civilian population 18 years and over',)","Milwaukee city, Wisconsin","444,814",veteran_status,"±3,454"
"('Civilian population 18 years and over',)","New York city, New York","6,692,429",veteran_status,"±1,278"
"('Civilian population 18 years and over',)","Oklahoma City city, Oklahoma","459,435",veteran_status,"±4,729"
"('Civilian population 18 years and over',)","Philadelphia city, Pennsylvania","1,213,846",veteran_status,±105
"('Civilian population 18 years and over',)","Phoenix city, Arizona","1,123,268",veteran_status,"±7,235"
"('Civilian population 18 years and over',)","Portland city, Oregon","505,040",veteran_status,"±3,025"
"('Civilian population 18 years and over',)","San Antonio city, Texas","1,061,292",veteran_status,"±5,245"
"('Civilian population 18 years and over',)","San Diego city, California","1,071,555",veteran_status,"±7,833"
"('Civilian population 18 years and over',)","San Francisco city, California","737,799",veteran_status,±848
"('Civilian population 18 years and over',)","San Jose city, California","780,658",veteran_status,"±4,410"
"('Civilian population 18 years and over',)","Seattle city, Washington","567,034",veteran_status,"±4,863"
"('Civilian population 18 years and over',)","Tucson city, Arizona","411,323",veteran_status,"±4,146"
"('Civilian population 18 years and over',)","Washington city, District of Columbia","540,474",veteran_status,±708
"('Civilian veteran',)","Albuquerque city, New Mexico",8.70%,veteran_status,±0.6
"('Civilian veteran',)","Austin city, Texas",4.80%,veteran_status,±0.5
"('Civilian veteran',)","Baltimore city, Maryland",6.30%,veteran_status,±0.5
"('Civilian veteran',)","Boston city, Massachusetts",3.00%,veteran_status,±0.4
"('Civilian veteran',)","Charlotte city, North Carolina",5.80%,veteran_status,±0.4
"('Civilian veteran',)","Chicago city, Illinois",3.60%,veteran_status,±0.2
"('Civilian veteran',)","Columbus city, Ohio",6.30%,veteran_status,±0.5
"('Civilian veteran',)","Dallas city, Texas",4.70%,veteran_status,±0.3
"('Civilian veteran',)","Denver city, Colorado",6.10%,veteran_status,±0.5
"('Civilian veteran',)","Detroit city, Michigan",5.90%,veteran_status,±0.4
"('Civilian veteran',)","El Paso city, Texas",9.00%,veteran_status,±0.7
"('Civilian veteran',)","Fort Worth city, Texas",7.20%,veteran_status,±0.6
"('Civilian veteran',)","Fresno city, California",5.50%,veteran_status,±0.6
"('Civilian veteran',)","Houston city, Texas",3.90%,veteran_status,±0.2
"('Civilian veteran',)","Indianapolis city (balance), Indiana",7.10%,veteran_status,±0.5
"('Civilian veteran',)","Jacksonville city, Florida",11.80%,veteran_status,±0.5
"('Civilian veteran',)","Las Vegas city, Nevada",8.60%,veteran_status,±0.6
"('Civilian veteran',)","Los Angeles city, California",2.90%,veteran_status,±0.1
"('Civilian veteran',)","Memphis city, Tennessee",6.70%,veteran_status,±0.5
"('Civilian veteran',)","Milwaukee city, Wisconsin",5.80%,veteran_status,±0.5
"('Civilian veteran',)","New York city, New York",2.50%,veteran_status,±0.1
"('Civilian veteran',)","Oklahoma City city, Oklahoma",8.90%,veteran_status,±0.6
"('Civilian veteran',)","Philadelphia city, Pennsylvania",5.10%,veteran_status,±0.3
"('Civilian veteran',)","Phoenix city, Arizona",6.60%,veteran_status,±0.4
"('Civilian veteran',)","Portland city, Oregon",5.70%,veteran_status,±0.4
"('Civilian veteran',)","San Antonio city, Texas",10.10%,veteran_status,±0.4
"('Civilian veteran',)","San Diego city, California",8.90%,veteran_status,±0.4
"('Civilian veteran',)","San Francisco city, California",3.30%,veteran_status,±0.3
"('Civilian veteran',)","San Jose city, California",3.60%,veteran_status,±0.3
"('Civilian veteran',)","Seattle city, Washington",5.90%,veteran_status,±0.5
"('Civilian veteran',)","Tucson city, Arizona",9.00%,veteran_status,±0.7
"('Civilian veteran',)","Washington city, District of Columbia",5.20%,veteran_status,±0.4
"('Total civilian noninstitutionalized population',)","Albuquerque city, New Mexico","553,907",disability_status,±932
"('Total civilian noninstitutionalized population',)","Austin city, Texas","907,486",disability_status,±962
"('Total civilian noninstitutionalized population',)","Baltimore city, Maryland","612,404",disability_status,"±1,674"
"('Total civilian noninstitutionalized population',)","Boston city, Massachusetts","649,625",disability_status,"±3,356"
"('Total civilian noninstitutionalized population',)","Charlotte city, North Carolina","805,498",disability_status,±992
"('Total civilian noninstitutionalized population',)","Chicago city, Illinois","2,695,820",disability_status,"±2,197"
"('Total civilian noninstitutionalized population',)","Columbus city, Ohio","830,993",disability_status,"±3,191"
"('Total civilian noninstitutionalized population',)","Dallas city, Texas","1,270,628",disability_status,"±1,073"
"('Total civilian noninstitutionalized population',)","Denver city, Colorado","657,775",disability_status,"±1,207"
"('Total civilian noninstitutionalized population',)","Detroit city, Michigan","674,370",disability_status,"±1,332"
"('Total civilian noninstitutionalized population',)","El Paso city, Texas","661,976",disability_status,"±2,127"
"('Total civilian noninstitutionalized population',)","Fort Worth city, Texas","801,208",disability_status,"±3,021"
"('Total civilian noninstitutionalized population',)","Fresno city, California","510,824",disability_status,±899
"('Total civilian noninstitutionalized population',)","Houston city, Texas","2,227,298",disability_status,"±3,355"
"('Total civilian noninstitutionalized population',)","Indianapolis city (balance), Indiana","841,820",disability_status,"±3,910"
"('Total civilian noninstitutionalized population',)","Jacksonville city, Florida","835,104",disability_status,"±2,875"
"('Total civilian noninstitutionalized population',)","Las Vegas city, Nevada","605,832",disability_status,"±1,188"
"('Total civilian noninstitutionalized population',)","Los Angeles city, California","3,901,430",disability_status,"±2,099"
"('Total civilian noninstitutionalized population',)","Memphis city, Tennessee","646,886",disability_status,"±1,696"
"('Total civilian noninstitutionalized population',)","Milwaukee city, Wisconsin","595,182",disability_status,"±1,219"
"('Total civilian noninstitutionalized population',)","New York city, New York","8,428,414",disability_status,"±3,771"
"('Total civilian noninstitutionalized population',)","Oklahoma City city, Oklahoma","608,239",disability_status,"±3,800"
"('Total civilian noninstitutionalized population',)","Philadelphia city, Pennsylvania","1,546,480",disability_status,"±2,088"
"('Total civilian noninstitutionalized population',)","Phoenix city, Arizona","1,524,639",disability_status,"±3,225"
"('Total civilian noninstitutionalized population',)","Portland city, Oregon","615,186",disability_status,"±1,863"
"('Total civilian noninstitutionalized population',)","San Antonio city, Texas","1,419,955",disability_status,"±2,150"
"('Total civilian noninstitutionalized population',)","San Diego city, California","1,346,611",disability_status,"±4,417"
"('Total civilian noninstitutionalized population',)","San Francisco city, California","847,976",disability_status,"±1,089"
"('Total civilian noninstitutionalized population',)","San Jose city, California","1,012,339",disability_status,"±1,631"
"('Total civilian noninstitutionalized population',)","Seattle city, Washington","661,968",disability_status,"±1,225"
"('Total civilian noninstitutionalized population',)","Tucson city, Arizona","510,525",disability_status,"±2,418"
"('Total civilian noninstitutionalized population',)","Washington city, District of Columbia","647,966",disability_status,±509
"('With a disability',)","Albuquerque city, New Mexico",13.10%,disability_status,±0.9
"('With a disability',)","Austin city, Texas",8.40%,disability_status,±0.6
"('With a disability',)","Baltimore city, Maryland",14.60%,disability_status,±0.8
"('With a disability',)","Boston city, Massachusetts",12.80%,disability_status,±0.8
"('With a disability',)","Charlotte city, North Carolina",9.80%,disability_status,±0.6
