Metric,City,Estimate,Group,Estimate Margin of Error
"('Population 30 years and over',)","Memphis city, Tennessee","361,778",responsibility_for_grandchildren_under_18_years,"±4,456"
"('Population 30 years and over',)","Milwaukee city, Wisconsin","308,862",responsibility_for_grandchildren_under_18_years,"±3,748"
"('Population 30 years and over',)","New York city, New York","4,873,658",responsibility_for_grandchildren_under_18_years,±691
"('Population 30 years and over',)","Oklahoma City city, Oklahoma","328,009",responsibility_for_grandchildren_under_18_years,"±5,019"
"('Population 30 years and over',)","Philadelphia city, Pennsylvania","852,994",responsibility_for_grandchildren_under_18_years,±314
"('Population 30 years and over',)","Phoenix city, Arizona","792,630",responsibility_for_grandchildren_under_18_years,"±10,083"
"('Population 30 years and over',)","Portland city, Oregon","367,128",responsibility_for_grandchildren_under_18_years,"±3,373"
"('Population 30 years and over',)","San Antonio city, Texas","739,630",responsibility_for_grandchildren_under_18_years,"±7,927"
"('Population 30 years and over',)","San Diego city, California","737,376",responsibility_for_grandchildren_under_18_years,"±8,650"
"('Population 30 years and over',)","San Francisco city, California","540,380",responsibility_for_grandchildren_under_18_years,±312
"('Population 30 years and over',)","San Jose city, California","571,575",responsibility_for_grandchildren_under_18_years,"±5,340"
"('Population 30 years and over',)","Seattle city, Washington","382,631",responsibility_for_grandchildren_under_18_years,"±5,797"
"('Population 30 years and over',)","Tucson city, Arizona","290,067",responsibility_for_grandchildren_under_18_years,"±4,393"
"('Population 30 years and over',)","Washington city, District of Columbia","354,681",responsibility_for_grandchildren_under_18_years,±239
"('Living with grandchild(ren)',)","Albuquerque city, New Mexico",3.10%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Austin city, Texas",3.10%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Baltimore city, Maryland",4.90%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Boston city, Massachusetts",3.40%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Charlotte city, North Carolina",3.30%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Chicago city, Illinois",5.30%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","Columbus city, Ohio",4.80%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Dallas city, Texas",5.40%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Denver city, Colorado",3.50%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Detroit city, Michigan",6.00%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","El Paso city, Texas",7.70%,responsibility_for_grandchildren_under_18_years,±1.0
"('Living with grandchild(ren)',)","Fort Worth city, Texas",7.00%,responsibility_for_grandchildren_under_18_years,±1.4
"('Living with grandchild(ren)',)","Fresno city, California",6.80%,responsibility_for_grandchildren_under_18_years,±0.9
"('Living with grandchild(ren)',)","Houston city, Texas",5.00%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Indianapolis city (balance), Indiana",3.70%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Jacksonville city, Florida",3.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Las Vegas city, Nevada",4.50%,responsibility_for_grandchildren_under_18_years,±0.8
"('Living with grandchild(ren)',)","Los Angeles city, California",5.00%,responsibility_for_grandchildren_under_18_years,±0.3
"('Living with grandchild(ren)',)","Memphis city, Tennessee",4.90%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","Milwaukee city, Wisconsin",3.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","New York city, New York",4.80%,responsibility_for_grandchildren_under_18_years,±0.2
"('Living with grandchild(ren)',)","Oklahoma City city, Oklahoma",3.80%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Philadelphia city, Pennsylvania",4.90%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","Phoenix city, Arizona",5.10%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Portland city, Oregon",2.60%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","San Antonio city, Texas",6.50%,responsibility_for_grandchildren_under_18_years,±0.7
"('Living with grandchild(ren)',)","San Diego city, California",4.50%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","San Francisco city, California",3.00%,responsibility_for_grandchildren_under_18_years,±0.5
"('Living with grandchild(ren)',)","San Jose city, California",5.30%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Seattle city, Washington",1.50%,responsibility_for_grandchildren_under_18_years,±0.4
"('Living with grandchild(ren)',)","Tucson city, Arizona",3.90%,responsibility_for_grandchildren_under_18_years,±0.6
"('Living with grandchild(ren)',)","Washington city, District of Columbia",3.00%,responsibility_for_grandchildren_under_18_years,±0.4
"('Responsible for grandchild(ren)',)","Albuquerque city, New Mexico",29.10%,responsibility_for_grandchildren_under_18_years,±9.6
"('Responsible for grandchild(ren)',)","Austin city, Texas",44.50%,responsibility_for_grandchildren_under_18_years,±10.1
"('Responsible for grandchild(ren)',)","Baltimore city, Maryland",44.00%,responsibility_for_grandchildren_under_18_years,±6.6
"('Responsible for grandchild(ren)',)","Boston city, Massachusetts",37.90%,responsibility_for_grandchildren_under_18_years,±8.2
"('Responsible for grandchild(ren)',)","Charlotte city, North Carolina",35.00%,responsibility_for_grandchildren_under_18_years,±9.0
"('Responsible for grandchild(ren)',)","Chicago city, Illinois",34.40%,responsibility_for_grandchildren_under_18_years,±3.1
"('Responsible for grandchild(ren)',)","Columbus city, Ohio",42.80%,responsibility_for_grandchildren_under_18_years,±6.8
"('Responsible for grandchild(ren)',)","Dallas city, Texas",40.10%,responsibility_for_grandchildren_under_18_years,±5.6
"('Responsible for grandchild(ren)',)","Denver city, Colorado",31.00%,responsibility_for_grandchildren_under_18_years,±9.6
"('Responsible for grandchild(ren)',)","Detroit city, Michigan",42.70%,responsibility_for_grandchildren_under_18_years,±4.7
"('Responsible for grandchild(ren)',)","El Paso city, Texas",36.20%,responsibility_for_grandchildren_under_18_years,±7.0
"('Responsible for grandchild(ren)',)","Fort Worth city, Texas",40.70%,responsibility_for_grandchildren_under_18_years,±8.8
"('Responsible for grandchild(ren)',)","Fresno city, California",33.20%,responsibility_for_grandchildren_under_18_years,±8.3
"('Responsible for grandchild(ren)',)","Houston city, Texas",43.20%,responsibility_for_grandchildren_under_18_years,±4.5
"('Responsible for grandchild(ren)',)","Indianapolis city (balance), Indiana",49.90%,responsibility_for_grandchildren_under_18_years,±7.9
"('Responsible for grandchild(ren)',)","Jacksonville city, Florida",50.80%,responsibility_for_grandchildren_under_18_years,±8.2
"('Responsible for grandchild(ren)',)","Las Vegas city, Nevada",36.80%,responsibility_for_grandchildren_under_18_years,±8.9
"('Responsible for grandchild(ren)',)","Los Angeles city, California",27.00%,responsibility_for_grandchildren_under_18_years,±2.6
"('Responsible for grandchild(ren)',)","Memphis city, Tennessee",40.50%,responsibility_for_grandchildren_under_18_years,±7.4
"('Responsible for grandchild(ren)',)","Milwaukee city, Wisconsin",44.20%,responsibility_for_grandchildren_under_18_years,±7.0
"('Responsible for grandchild(ren)',)","New York city, New York",31.20%,responsibility_for_grandchildren_under_18_years,±1.9
"('Responsible for grandchild(ren)',)","Oklahoma City city, Oklahoma",42.80%,responsibility_for_grandchildren_under_18_years,±8.0
"('Responsible for grandchild(ren)',)","Philadelphia city, Pennsylvania",34.10%,responsibility_for_grandchildren_under_18_years,±5.4
"('Responsible for grandchild(ren)',)","Phoenix city, Arizona",34.60%,responsibility_for_grandchildren_under_18_years,±5.2
"('Responsible for grandchild(ren)',)","Portland city, Oregon",31.30%,responsibility_for_grandchildren_under_18_years,±10.7
"('Responsible for grandchild(ren)',)","San Antonio city, Texas",35.30%,responsibility_for_grandchildren_under_18_years,±4.3
"('Responsible for grandchild(ren)',)","San Diego city, California",23.80%,responsibility_for_grandchildren_under_18_years,±4.2
"('Responsible for grandchild(ren)',)","San Francisco city, California",18.80%,responsibility_for_grandchildren_under_18_years,±7.7
"('Responsible for grandchild(ren)',)","San Jose city, California",19.60%,responsibility_for_grandchildren_under_18_years,±4.2
"('Responsible for grandchild(ren)',)","Seattle city, Washington",20.10%,responsibility_for_grandchildren_under_18_years,±8.6
"('Responsible for grandchild(ren)',)","Tucson city, Arizona",43.80%,responsibility_for_grandchildren_under_18_years,±9.4
"('Responsible for grandchild(ren)',)","Washington city, District of Columbia",39.50%,responsibility_for_grandchildren_under_18_years,±8.6
"('Civilian population 18 years and over',)","Albuquerque city, New Mexico","420,749",veteran_status,"±3,461"
"('Civilian population 18 years and over',)","Austin city, Texas","639,481",veteran_status,"±5,748"
"('Civilian population 18 years and over',)","Baltimore city, Maryland","485,571",veteran_status,±446
"('Civilian population 18 years and over',)","Boston city, Massachusetts","519,776",veteran_status,"±2,935"
"('Civilian population 18 years and over',)","Charlotte city, North Carolina","561,061",veteran_status,"±3,661"
"('Civilian population 18 years and over',)","Chicago city, Illinois","2,089,167",veteran_status,"±8,210"
"('Civilian population 18 years and over',)","Columbus city, Ohio","609,787",veteran_status,"±4,423"
"('Civilian population 18 years and over',)","Dallas city, Texas","898,452",veteran_status,"±7,479"
"('Civilian population 18 years and over',)","Denver city, Colorado","485,387",veteran_status,±186
"('Civilian population 18 years and over',)","Detroit city, Michigan","522,503",veteran_status,"±3,473"
"('Civilian population 18 years and over',)","El Paso city, Texas","463,554",veteran_status,"±5,073"
"('Civilian population 18 years and over',)","Fort Worth city, Texas","533,179",veteran_status,"±6,856"
"('Civilian population 18 years and over',)","Fresno city, California","352,440",veteran_status,"±4,018"
"('Civilian population 18 years and over',)","Houston city, Texas","1,593,227",veteran_status,"±9,939"
"('Civilian population 18 years and over',)","Indianapolis city (balance), Indiana","616,901",veteran_status,"±4,039"
"('Civilian population 18 years and over',)","Jacksonville city, Florida","623,883",veteran_status,"±2,619"
"('Civilian population 18 years and over',)","Las Vegas city, Nevada","434,521",veteran_status,"±7,082"
"('Civilian population 18 years and over',)","Los Angeles city, California","2,964,037",veteran_status,"±12,437"
"('Civilian population 18 years and over',)","Memphis city, Tennessee","489,054",veteran_status,"±4,499"
"('Civilian population 18 years and over',)","Milwaukee city, Wisconsin","439,398",veteran_status,"±3,122"
"('Civilian population 18 years and over',)","New York city, New York","6,467,465",veteran_status,±795
"('Civilian population 18 years and over',)","Oklahoma City city, Oklahoma","436,768",veteran_status,"±4,266"
"('Civilian population 18 years and over',)","Philadelphia city, Pennsylvania","1,190,029",veteran_status,±375
"('Civilian population 18 years and over',)","Phoenix city, Arizona","1,063,283",veteran_status,"±9,800"
"('Civilian population 18 years and over',)","Portland city, Oregon","479,121",veteran_status,"±2,889"
"('Civilian population 18 years and over',)","San Antonio city, Texas","990,577",veteran_status,"±7,348"
"('Civilian population 18 years and over',)","San Diego city, California","1,004,391",veteran_status,"±8,343"
"('Civilian population 18 years and over',)","San Francisco city, California","703,282",veteran_status,±371
"('Civilian population 18 years and over',)","San Jose city, California","734,273",veteran_status,"±4,927"
"('Civilian population 18 years and over',)","Seattle city, Washington","521,120",veteran_status,"±4,023"
"('Civilian population 18 years and over',)","Tucson city, Arizona","405,291",veteran_status,"±4,257"
"('Civilian population 18 years and over',)","Washington city, District of Columbia","510,283",veteran_status,±789
"('Civilian veteran',)","Albuquerque city, New Mexico",11.70%,veteran_status,±0.7
"('Civilian veteran',)","Austin city, Texas",5.90%,veteran_status,±0.4
"('Civilian veteran',)","Baltimore city, Maryland",7.30%,veteran_status,±0.6
"('Civilian veteran',)","Boston city, Massachusetts",3.90%,veteran_status,±0.5
"('Civilian veteran',)","Charlotte city, North Carolina",7.80%,veteran_status,±0.7
"('Civilian veteran',)","Chicago city, Illinois",4.20%,veteran_status,±0.2
"('Civilian veteran',)","Columbus city, Ohio",7.70%,veteran_status,±0.6
"('Civilian veteran',)","Dallas city, Texas",5.30%,veteran_status,±0.4
"('Civilian veteran',)","Denver city, Colorado",7.10%,veteran_status,±0.6
"('Civilian veteran',)","Detroit city, Michigan",6.90%,veteran_status,±0.4
"('Civilian veteran',)","El Paso city, Texas",9.10%,veteran_status,±0.7
"('Civilian veteran',)","Fort Worth city, Texas",7.70%,veteran_status,±0.7
"('Civilian veteran',)","Fresno city, California",6.20%,veteran_status,±0.6
"('Civilian veteran',)","Houston city, Texas",5.60%,veteran_status,±0.3
"('Civilian veteran',)","Indianapolis city (balance), Indiana",8.60%,veteran_status,±0.6
"('Civilian veteran',)","Jacksonville city, Florida",13.50%,veteran_status,±0.8
"('Civilian veteran',)","Las Vegas city, Nevada",11.00%,veteran_status,±0.9
"('Civilian veteran',)","Los Angeles city, California",3.50%,veteran_status,±0.1
"('Civilian veteran',)","Memphis city, Tennessee",6.90%,veteran_status,±0.6
"('Civilian veteran',)","Milwaukee city, Wisconsin",6.50%,veteran_status,±0.4
"('Civilian veteran',)","New York city, New York",3.20%,veteran_status,±0.1
"('Civilian veteran',)","Oklahoma City city, Oklahoma",9.90%,veteran_status,±0.6
"('Civilian veteran',)","Philadelphia city, Pennsylvania",6.10%,veteran_status,±0.3
"('Civilian veteran',)","Phoenix city, Arizona",7.10%,veteran_status,±0.5
"('Civilian veteran',)","Portland city, Oregon",6.70%,veteran_status,±0.6
"('Civilian veteran',)","San Antonio city, Texas",11.20%,veteran_status,±0.6
"('Civilian veteran',)","San Diego city, California",9.40%,veteran_status,±0.5
"('Civilian veteran',)","San Francisco city, California",3.90%,veteran_status,±0.3
"('Civilian veteran',)","San Jose city, California",4.40%,veteran_status,±0.3
"('Civilian veteran',)","Seattle city, Washington",6.40%,veteran_status,±0.6
"('Civilian veteran',)","Tucson city, Arizona",10.80%,veteran_status,±1.1
"('Civilian veteran',)","Washington city, District of Columbia",5.80%,veteran_status,±0.5
"('Total civilian noninstitutionalized population',)","Albuquerque city, New Mexico","549,017",disability_status,±741
"('Total civilian noninstitutionalized population',)","Austin city, Texas","815,437",disability_status,"±1,173"
"('Total civilian noninstitutionalized population',)","Baltimore city, Maryland","610,804",disability_status,"±1,574"
"('Total civilian noninstitutionalized population',)","Boston city, Massachusetts","618,484",disability_status,"±2,814"
"('Total civilian noninstitutionalized population',)","Charlotte city, North Carolina","746,271",disability_status,"±1,262"
"('Total civilian noninstitutionalized population',)","Chicago city, Illinois","2,684,882",disability_status,"±2,355"
"('Total civilian noninstitutionalized population',)","Columbus city, Ohio","789,636",disability_status,"±3,557"
"('Total civilian noninstitutionalized population',)","Dallas city, Texas","1,211,425",disability_status,"±1,900"
"('Total civilian noninstitutionalized population',)","Denver city, Colorado","613,504",disability_status,"±1,234"
"('Total civilian noninstitutionalized population',)","Detroit city, Michigan","700,334",disability_status,"±1,254"
"('Total civilian noninstitutionalized population',)","El Paso city, Texas","647,118",disability_status,"±2,556"
"('Total civilian noninstitutionalized population',)","Fort Worth city, Texas","752,521",disability_status,"±4,515"
"('Total civilian noninstitutionalized population',)","Fresno city, California","497,114",disability_status,"±1,240"
"('Total civilian noninstitutionalized population',)","Houston city, Texas","2,131,149",disability_status,"±2,999"
"('Total civilian noninstitutionalized population',)","Indianapolis city (balance), Indiana","815,790",disability_status,"±5,189"
"('Total civilian noninstitutionalized population',)","Jacksonville city, Florida","812,123",disability_status,"±2,187"
"('Total civilian noninstitutionalized population',)","Las Vegas city, Nevada","581,022",disability_status,"±1,901"
"('Total civilian noninstitutionalized population',)","Los Angeles city, California","3,793,045",disability_status,"±2,393"
"('Total civilian noninstitutionalized population',)","Memphis city, Tennessee","642,519",disability_status,"±1,853"
"('Total civilian noninstitutionalized population',)","Milwaukee city, Wisconsin","593,270",disability_status,±911
"('Total civilian noninstitutionalized population',)","New York city, New York","8,180,575",disability_status,"±3,185"
"('Total civilian noninstitutionalized population',)","Oklahoma City city, Oklahoma","583,095",disability_status,"±2,670"
"('Total civilian noninstitutionalized population',)","Philadelphia city, Pennsylvania","1,522,073",disability_status,"±2,091"
"('Total civilian noninstitutionalized population',)","Phoenix city, Arizona","1,458,286",disability_status,"±2,375"
"('Total civilian noninstitutionalized population',)","Portland city, Oregon","590,246",disability_status,"±2,160"
"('Total civilian noninstitutionalized population',)","San Antonio city, Texas","1,338,859",disability_status,"±2,586"
"('Total civilian noninstitutionalized population',)","San Diego city, California","1,286,308",disability_status,"±4,541"
"('Total civilian noninstitutionalized population',)","San Francisco city, California","807,662",disability_status,"±1,373"
"('Total civilian noninstitutionalized population',)","San Jose city, California","963,900",disability_status,±888
"('Total civilian noninstitutionalized population',)","Seattle city, Washington","614,821",disability_status,"±1,073"
"('Total civilian noninstitutionalized population',)","Tucson city, Arizona","513,534",disability_status,"±2,271"
"('Total civilian noninstitutionalized population',)","Washington city, District of Columbia","608,165",disability_status,±325
"('With a disability',)","Albuquerque city, New Mexico",12.50%,disability_status,±0.8
"('With a disability',)","Austin city, Texas",8.20%,disability_status,±0.6
"('With a disability',)","Baltimore city, Maryland",15.60%,disability_status,±0.9
"('With a disability',)","Boston city, Massachusetts",11.00%,disability_status,±0.6
"('With a disability',)","Charlotte city, North Carolina",9.10%,disability_status,±0.5
"('With a disability',)","Chicago city, Illinois",11.10%,disability_status,±0.3
"('With a disability',)","Columbus city, Ohio",12.40%,disability_status,±0.7
"('With a disability',)","Dallas city, Texas",9.20%,disability_status,±0.4
"('With a disability',)","Denver city, Colorado",10.20%,disability_status,±0.6
"('With a disability',)","Detroit city, Michigan",18.50%,disability_status,±0.7
"('With a disability',)","El Paso city, Texas",12.20%,disability_status,±0.8
"('With a disability',)","Fort Worth city, Texas",10.70%,disability_status,±0.8
"('With a disability',)","Fresno city, California",12.50%,disability_status,±0.9
"('With a disability',)","Houston city, Texas",9.70%,disability_status,±0.4
"('With a disability',)","Indianapolis city (balance), Indiana",12.90%,disability_status,±0.7
"('With a disability',)","Jacksonville city, Florida",11.80%,disability_status,±0.6
"('With a disability',)","Las Vegas city, Nevada",11.90%,disability_status,±1.0
"('With a disability',)","Los Angeles city, California",9.70%,disability_status,±0.3
"('With a disability',)","Memphis city, Tennessee",14.20%,disability_status,±0.7
"('With a disability',)","Milwaukee city, Wisconsin",13.90%,disability_status,±0.7
"('With a disability',)","New York city, New York",10.30%,disability_status,±0.2
"('With a disability',)","Oklahoma City city, Oklahoma",13.10%,disability_status,±0.6
"('With a disability',)","Philadelphia city, Pennsylvania",15.40%,disability_status,±0.5
"('With a disability',)","Phoenix city, Arizona",9.50%,disability_status,±0.4
"('With a disability',)","Portland city, Oregon",10.70%,disability_status,±0.7
"('With a disability',)","San Antonio city, Texas",14.10%,disability_status,±0.6
"('With a disability',)","San Diego city, California",8.60%,disability_status,±0.4
"('With a disability',)","San Francisco city, California",10.40%,disability_status,±0.6
"('With a disability',)","San Jose city, California",8.30%,disability_status,±0.5
"('With a disability',)","Seattle city, Washington",9.00%,disability_status,±0.7
"('With a disability',)","Tucson city, Arizona",14.10%,disability_status,±1.0
"('With a disability',)","Washington city, District of Columbia",11.10%,disability_status,±0.6
"('Civilian noninstitutionalized population under 18 years',)","Albuquerque city, New Mexico","130,453",disability_status,"±3,374"
"('Civilian noninstitutionalized population under 18 years',)","Austin city, Texas","180,111",disability_status,"±5,703"
"('Civilian noninstitutionalized population under 18 years',)","Baltimore city, Maryland","133,573",disability_status,±398
"('Civilian noninstitutionalized population under 18 years',)","Boston city, Massachusetts","104,654",disability_status,"±2,592"
"('Civilian noninstitutionalized population under 18 years',)","Charlotte city, North Carolina","189,767",disability_status,"±3,642"
"('Civilian noninstitutionalized population under 18 years',)","Chicago city, Illinois","616,437",disability_status,"±8,160"
"('Civilian noninstitutionalized population under 18 years',)","Columbus city, Ohio","185,686",disability_status,"±4,178"
"('Civilian noninstitutionalized population under 18 years',)","Dallas city, Texas","324,298",disability_status,"±7,572"
"('Civilian noninstitutionalized population under 18 years',)","Denver city, Colorado","134,258",disability_status,±152
"('Civilian noninstitutionalized population under 18 years',)","Detroit city, Michigan","183,699",disability_status,"±3,516"
"('Civilian noninstitutionalized population under 18 years',)","El Paso city, Texas","188,279",disability_status,"±4,217"
"('Civilian noninstitutionalized population under 18 years',)","Fort Worth city, Texas","226,217",disability_status,"±6,102"
"('Civilian noninstitutionalized population under 18 years',)","Fresno city, California","148,448",disability_status,"±4,026"
"('Civilian noninstitutionalized population under 18 years',)","Houston city, Texas","550,942",disability_status,"±9,476"
"('Civilian noninstitutionalized population under 18 years',)","Indianapolis city (balance), Indiana","205,992",disability_status,"±3,525"
"('Civilian noninstitutionalized population under 18 years',)","Jacksonville city, Florida","194,838",disability_status,"±1,801"
"('Civilian noninstitutionalized population under 18 years',)","Las Vegas city, Nevada","151,757",disability_status,"±6,842"
"('Civilian noninstitutionalized population under 18 years',)","Los Angeles city, California","852,899",disability_status,"±12,540"
"('Civilian noninstitutionalized population under 18 years',)","Memphis city, Tennessee","162,582",disability_status,"±4,517"
"('Civilian noninstitutionalized population under 18 years',)","Milwaukee city, Wisconsin","158,048",disability_status,"±3,115"
"('Civilian noninstitutionalized population under 18 years',)","New York city, New York","1,772,403",disability_status,±963
"('Civilian noninstitutionalized population under 18 years',)","Oklahoma City city, Oklahoma","152,516",disability_status,"±4,321"
"('Civilian noninstitutionalized population under 18 years',)","Philadelphia city, Pennsylvania","345,476",disability_status,±279
"('Civilian noninstitutionalized population under 18 years',)","Phoenix city, Arizona","405,051",disability_status,"±9,754"
"('Civilian noninstitutionalized population under 18 years',)","Portland city, Oregon","115,939",disability_status,"±2,733"
"('Civilian noninstitutionalized population under 18 years',)","San Antonio city, Texas","358,410",disability_status,"±6,817"
"('Civilian noninstitutionalized population under 18 years',)","San Diego city, California","288,431",disability_status,"±7,137"
"('Civilian noninstitutionalized population under 18 years',)","San Francisco city, California","109,165",disability_status,±312
"('Civilian noninstitutionalized population under 18 years',)","San Jose city, California","232,841",disability_status,"±4,964"
"('Civilian noninstitutionalized population under 18 years',)","Seattle city, Washington","98,341",disability_status,"±3,962"
"('Civilian noninstitutionalized population under 18 years',)","Tucson city, Arizona","116,903",disability_status,"±4,182"
"('Civilian noninstitutionalized population under 18 years',)","Washington city, District of Columbia","105,312",disability_status,±258
"('With a disability',)","Albuquerque city, New Mexico",3.90%,disability_status,±1.1
"('With a disability',)","Austin city, Texas",3.60%,disability_status,±0.9
"('With a disability',)","Baltimore city, Maryland",4.80%,disability_status,±1.1
"('With a disability',)","Boston city, Massachusetts",4.30%,disability_status,±1.4
"('With a disability',)","Charlotte city, North Carolina",3.50%,disability_status,±0.9
"('With a disability',)","Chicago city, Illinois",3.70%,disability_status,±0.5
"('With a disability',)","Columbus city, Ohio",6.00%,disability_status,±1.1
"('With a disability',)","Dallas city, Texas",2.70%,disability_status,±0.5
"('With a disability',)","Denver city, Colorado",3.00%,disability_status,±0.9
"('With a disability',)","Detroit city, Michigan",6.20%,disability_status,±1.0
"('With a disability',)","El Paso city, Texas",3.40%,disability_status,±0.8
"('With a disability',)","Fort Worth city, Texas",3.20%,disability_status,±0.8
"('With a disability',)","Fresno city, California",3.70%,disability_status,±1.1
"('With a disability',)","Houston city, Texas",3.20%,disability_status,±0.4
"('With a disability',)","Indianapolis city (balance), Indiana",4.60%,disability_status,±0.9
"('With a disability',)","Jacksonville city, Florida",4.20%,disability_status,±0.8
"('With a disability',)","Las Vegas city, Nevada",3.60%,disability_status,±1.1
"('With a disability',)","Los Angeles city, California",2.80%,disability_status,±0.3
"('With a disability',)","Memphis city, Tennessee",5.20%,disability_status,±1.2
"('With a disability',)","Milwaukee city, Wisconsin",6.90%,disability_status,±1.0
"('With a disability',)","New York city, New York",3.10%,disability_status,±0.2
"('With a disability',)","Oklahoma City city, Oklahoma",4.40%,disability_status,±1.0
"('With a disability',)","Philadelphia city, Pennsylvania",6.20%,disability_status,±0.9
"('With a disability',)","Phoenix city, Arizona",3.10%,disability_status,±0.6
"('With a disability',)","Portland city, Oregon",3.80%,disability_status,±1.1
"('With a disability',)","San Antonio city, Texas",5.30%,disability_status,±0.8
"('With a disability',)","San Diego city, California",3.00%,disability_status,±0.5
"('With a disability',)","San Francisco city, California",1.30%,disability_status,±0.5
"('With a disability',)","San Jose city, California",2.70%,disability_status,±0.6
"('With a disability',)","Seattle city, Washington",2.90%,disability_status,±1.2
"('With a disability',)","Tucson city, Arizona",4.90%,disability_status,±1.2
"('With a disability',)","Washington city, District of Columbia",5.50%,disability_status,±1.3
"('Civilian noninstitutionalized population 18 to 64 years',)","Albuquerque city, New Mexico","351,904",disability_status,"±2,988"
"('Civilian noninstitutionalized population 18 to 64 years',)","Austin city, Texas","579,373",disability_status,"±5,890"
"('Civilian noninstitutionalized population 18 to 64 years',)","Baltimore city, Maryland","407,360",disability_status,"±1,561"
"('Civilian noninstitutionalized population 18 to 64 years',)","Boston city, Massachusetts","452,558",disability_status,"±3,105"
"('Civilian noninstitutionalized population 18 to 64 years',)","Charlotte city, North Carolina","491,451",disability_status,"±3,310"
"('Civilian noninstitutionalized population 18 to 64 years',)","Chicago city, Illinois","1,800,051",disability_status,"±8,286"
"('Civilian noninstitutionalized population 18 to 64 years',)","Columbus city, Ohio","536,197",disability_status,"±4,681"
"('Civilian noninstitutionalized population 18 to 64 years',)","Dallas city, Texas","781,762",disability_status,"±7,021"
"('Civilian noninstitutionalized population 18 to 64 years',)","Denver city, Colorado","416,871",disability_status,"±1,207"
"('Civilian noninstitutionalized population 18 to 64 years',)","Detroit city, Michigan","434,570",disability_status,"±3,186"
"('Civilian noninstitutionalized population 18 to 64 years',)","El Paso city, Texas","385,093",disability_status,"±4,997"
"('Civilian noninstitutionalized population 18 to 64 years',)","Fort Worth city, Texas","465,265",disability_status,"±7,354"
"('Civilian noninstitutionalized population 18 to 64 years',)","Fresno city, California","303,799",disability_status,"±4,033"
"('Civilian noninstitutionalized population 18 to 64 years',)","Houston city, Texas","1,389,617",disability_status,"±10,264"
"('Civilian noninstitutionalized population 18 to 64 years',)","Indianapolis city (balance), Indiana","528,041",disability_status,"±3,911"
"('Civilian noninstitutionalized population 18 to 64 years',)","Jacksonville city, Florida","526,349",disability_status,"±2,857"
"('Civilian noninstitutionalized population 18 to 64 years',)","Las Vegas city, Nevada","356,687",disability_status,"±6,968"
"('Civilian noninstitutionalized population 18 to 64 years',)","Los Angeles city, California","2,541,153",disability_status,"±13,369"
"('Civilian noninstitutionalized population 18 to 64 years',)","Memphis city, Tennessee","413,575",disability_status,"±4,893"
"('Civilian noninstitutionalized population 18 to 64 years',)","Milwaukee city, Wisconsin","381,892",disability_status,"±3,130"
"('Civilian noninstitutionalized population 18 to 64 years',)","New York city, New York","5,430,666",disability_status,"±2,706"
"('Civilian noninstitutionalized population 18 to 64 years',)","Oklahoma City city, Oklahoma","367,700",disability_status,"±4,679"
"('Civilian noninstitutionalized population 18 to 64 years',)","Philadelphia city, Pennsylvania","997,349",disability_status,"±1,702"
"('Civilian noninstitutionalized population 18 to 64 years',)","Phoenix city, Arizona","928,968",disability_status,"±10,187"
"('Civilian noninstitutionalized population 18 to 64 years',)","Portland city, Oregon","415,351",disability_status,"±3,050"
"('Civilian noninstitutionalized population 18 to 64 years',)","San Antonio city, Texas","838,546",disability_status,"±6,443"
"('Civilian noninstitutionalized population 18 to 64 years',)","San Diego city, California","860,822",disability_status,"±7,457"
"('Civilian noninstitutionalized population 18 to 64 years',)","San Francisco city, California","588,179",disability_status,"±1,096"
"('Civilian noninstitutionalized population 18 to 64 years',)","San Jose city, California","632,464",disability_status,"±5,272"
